Communes;Codes_Insee;NB_Allocataires;ALL_PAJE;ALL_PRIM;ALL_BASEP;ALL_ASMA;ALL_Clca_Colca
LORETO-DI-CASINCA;2B145;25;;;;;
LOZZI;2B147;5;;;;;
LUCCIANA;2B148;702;128;;116;12;24
LUGO-DI-NAZZA;2B149;5;;;;;
LUMIO;2B150;157;33;;28;6;6
LURI;2B152;115;19;;;;
MANSO;2B153;;;;;;
MATRA;2B155;;;;;;
MAUSOLEO;2B156;;;;;;
MAZZOLA;2B157;;;;;;
MERIA;2B159;8;;;;;
MOITA;2B161;6;;;;;
MOLTIFAO;2B162;67;7;;;;
MONACIA-D'OREZZA;2B164;;;;;;
MONCALE;2B165;32;7;;;;
MONTE;2B166;38;5;;;;
MONTEGROSSO;2B167;44;7;;;;
MONTICELLO;2B168;170;30;;;;6
MOROSAGLIA;2B169;177;34;;;7;6
MORSIGLIA;2B170;15;;;;;
MURACCIOLE;2B171;;;;;;
MURATO;2B172;77;11;;;;
MURO;2B173;28;;;;;
NESSA;2B175;5;;;;;
NOCARIO;2B176;7;;;;;
NOCETA;2B177;5;;;;;
NONZA;2B178;9;;;;;
NOVALE;2B179;;;;;;
NOVELLA;2B180;6;;;;;
OCCHIATANA;2B182;16;;;;;
OGLIASTRO;2B183;;;;;;
OLCANI;2B184;5;;;;;
OLETTA;2B185;126;27;;;;
OLMETA-DI-CAPOCORSO;2B187;5;;;;;
OLMETA-DI-TUDA;2B188;57;15;;;;
OLMI-CAPPELLA;2B190;21;5;;;;
OLMO;2B192;18;;;;;
OMESSA;2B193;76;12;;;;
ORTALE;2B194;;;;;;
ORTIPORIO;2B195;17;;;;;
PALASCA;2B199;12;;;;;
PANCHERACCIA;2B201;5;;;;;
PARATA;2B202;;;;;;
PATRIMONIO;2B205;98;15;;;;
PENTA-ACQUATELLA;2B206;;;;;;
PENTA-DI-CASINCA;2B207;543;92;;86;;19
PERELLI;2B208;;;;;;
PERO-CASEVECCHIE;2B210;6;;;;;
PIANELLO;2B213;;;;;;
PIANO;2B214;;;;;;
PIAZZALI;2B216;;;;;;
PIAZZOLE;2B217;;;;;;
PIEDICORTE-DI-GAGGIO;2B218;11;;;;;
PIEDICROCE;2B219;23;;;;;
PIEDIGRIGGIO;2B220;16;;;;;
PIEDIPARTINO;2B221;;;;;;
PIE-D'OREZZA;2B222;;;;;;
PIETRALBA;2B223;42;8;;;;
PIETRACORBARA;2B224;64;9;;;;
PIETRA-DI-VERDE;2B225;17;;;;;
PIETRASERENA;2B226;5;;;;;
PIETRICAGGIO;2B227;;;;;;
PIETROSO;2B229;6;;;;;
PIEVE;2B230;9;;;;;
PIGNA;2B231;12;;;;;
PINO;2B233;16;;;;;
PIOBETTA;2B234;;;;;;
PIOGGIOLA;2B235;10;;;;;
POGGIO-DI-NAZZA;2B236;13;;;;;
POGGIO-DI-VENACO;2B238;21;;;;;
POGGIO-D'OLETTA;2B239;15;;;;;
POGGIO-MARINACCIO;2B241;;;;;;
POGGIO-MEZZANA;2B242;112;15;;;;5
POLVEROSO;2B243;;;;;;
POPOLASCA;2B244;;;;;;
PORRI;2B245;;;;;;
LA PORTA;2B246;30;;;;;
PRATO-DI-GIOVELLINA;2B248;;;;;;
PRUNELLI-DI-CASACCONI;2B250;15;;;;;
PRUNELLI-DI-FIUMORBO;2B251;540;117;;111;14;20
PRUNO;2B252;18;;;;;
QUERCITELLO;2B255;5;;;;;
RAPAGGIO;2B256;;;;;;
RAPALE;2B257;24;;;;;
RIVENTOSA;2B260;17;;;;;
ROGLIANO;2B261;35;6;;;;
ROSPIGLIANI;2B263;6;;;;;
RUSIO;2B264;;;;;;
RUTALI;2B265;40;9;;;;
SALICETO;2B267;;;;;;
SCATA;2B273;6;;;;;
SCOLCA;2B274;9;;;;;
SERMANO;2B275;;;;;;
SERRA-DI-FIUMORBO;2B277;41;7;;;;
SILVARECCIO;2B280;14;;;;;
SISCO;2B281;160;24;;;5;6
SOLARO;2B283;58;8;;;;
SORBO-OCAGNANO;2B286;165;37;;;;6
SORIO;2B287;10;;;;;
SOVERIA;2B289;17;6;;;;
SPELONCATO;2B290;26;5;;;;
STAZZONA;2B291;;;;;;
SANT'ANDREA-DI-BOZIO;2B292;;;;;;
SANT'ANDREA-DI-COTONE;2B293;14;;;;;
SANT'ANTONINO;2B296;8;;;;;
SAN-DAMIANO;2B297;;;;;;
SAINT-FLORENT;2B298;306;45;;;;9
SAN-GAVINO-D'AMPUGNANI;2B299;;;;;;
SAN-GAVINO-DI-TENDA;2B301;5;;;;;
SAN-GIOVANNI-DI-MORIANI;2B302;7;;;;;
SAN-GIULIANO;2B303;59;15;;;;
SAN-LORENZO;2B304;10;;;;;
SAN-MARTINO-DI-LOTA;2B305;330;61;;49;14;19
SANTA-LUCIA-DI-MERCURIO;2B306;9;;;;;
SANTA-LUCIA-DI-MORIANI;2B307;172;26;;;;
SANTA-MARIA-DI-LOTA;2B309;240;47;;42;13;12
SANTA-MARIA-POGGIO;2B311;88;16;;;;5
SAN-NICOLAO;2B313;400;64;;59;5;10
SANTO-PIETRO-DI-TENDA;2B314;20;;;;;
SANTO-PIETRO-DI-VENACO;2B315;31;;;;;
SANTA-REPARATA-DI-BALAGNA;2B316;111;23;;;;
SANTA-REPARATA-DI-MORIANI;2B317;5;;;;;
TAGLIO-ISOLACCIO;2B318;50;17;;;;
TALASANI;2B319;94;24;;;5;
TALLONE;2B320;20;;;;;
TARRANO;2B321;;;;;;
TOMINO;2B327;60;8;;;;
TOX;2B328;6;;;;;
TRALONCA;2B329;6;;;;;
URTACA;2B332;21;7;;;;
VALLECALLE;2B333;13;;;;;
VALLE-D'ALESANI;2B334;15;;;;;
VALLE-DI-CAMPOLORO;2B335;35;;;;;
VALLE-DI-ROSTINO;2B337;9;;;;;
VALLE-D'OREZZA;2B338;;;;;;
VALLICA;2B339;;;;;;
VELONE-ORNETO;2B340;11;;;;;
VENACO;2B341;90;16;;;;
VENTISERI;2B342;278;70;;57;18;24
VENZOLASCA;2B343;184;24;;;;
VERDESE;2B344;;;;;;
VESCOVATO;2B346;464;68;;;9;12
VEZZANI;2B347;29;;;;;
VIGNALE;2B350;18;;;;;
VILLE-DI-PARASO;2B352;18;5;;;;
VILLE-DI-PIETRABUGNO;2B353;323;68;;54;11;12
VIVARIO;2B354;63;8;;;;
VOLPAJOLA;2B355;32;;;;;
ZALANA;2B356;10;;;;;
ZILIA;2B361;39;10;;;;5
ZUANI;2B364;;;;;;
SAN-GAVINO-DI-FIUMORBO;2B365;8;;;;;
CHISA;2B366;5;;;;;
AIGALIERS;30001;58;18;;;5;5
AIGREMONT;30002;90;15;;;8;5
AIGUES-MORTES;30003;1378;286;7;253;72;70
AIGUES-VIVES;30004;426;96;;87;19;30
AIGUEZE;30005;31;8;;;;
AIMARGUES;30006;675;153;5;138;21;39
ALES;30007;10062;1221;34;1129;192;204
ALLEGRE-LES-FUMADES;30008;102;20;;;8;7
ALZON;30009;32;;;;;
ANDUZE;30010;797;95;;87;10;19
LES ANGLES;30011;1136;200;5;160;41;47
ARAMON;30012;581;113;;104;16;32
ARGILLIERS;30013;47;13;;;;5
ARPAILLARGUES-ET-AUREILLAC;30014;131;27;;17;8;7
ARPHY;30015;28;5;;;;
ARRE;30016;50;9;;;;
ARRIGAS;30017;25;;;;;
ASPERES;30018;83;19;;;7;
AUBAIS;30019;325;64;;49;18;23
AUBORD;30020;315;62;;53;23;18
AUBUSSARGUES;30021;42;7;;;;
AUJAC;30022;17;;;;;
AUJARGUES;30023;108;17;;;5;
AULAS;30024;85;14;;;;5
AUMESSAS;30025;24;;;;;
AVEZE;30026;180;21;;;;10
BAGARD;30027;395;74;;65;18;25
BAGNOLS-SUR-CEZE;30028;3849;598;20;552;71;124
BARJAC;30029;254;29;;23;9;6
BARON;30030;46;12;;;6;
LA BASTIDE-D'ENGRAS;30031;20;5;;;;
BEAUCAIRE;30032;3236;578;14;547;79;118
BEAUVOISIN;30033;551;162;;137;61;50
BELLEGARDE;30034;1031;242;5;202;69;64
BELVEZET;30035;29;5;;;;
BERNIS;30036;465;115;;101;34;33
BESSEGES;30037;824;89;;83;12;18
BEZ-ET-ESPARON;30038;52;8;;;;
BEZOUCE;30039;341;56;;49;12;14
BLANDAS;30040;14;;;;;
BLAUZAC;30041;148;44;;34;14;12
BOISSET-ET-GAUJAC;30042;417;85;;76;17;26
BOISSIERES;30043;63;8;;;;
BONNEVAUX;30044;25;5;;;;
BORDEZAC;30045;44;11;;;;
BOUCOIRAN-ET-NOZIERES;30046;118;27;;;13;5
BOUILLARGUES;30047;841;176;9;151;42;54
BOUQUET;30048;20;;;;;
BOURDIC;30049;48;15;;;;5
BRAGASSARGUES;30050;19;6;;;;
BRANOUX-LES-TAILLADES;30051;214;51;;;9;13
BREAU-ET-SALAGOSSE;30052;50;7;;;;
BRIGNON;30053;140;38;;;9;13
BROUZET-LES-QUISSAC;30054;33;;;;;
BROUZET-LES-ALES;30055;77;12;;;;5
LA BRUGUIERE;30056;35;6;;;;
CABRIERES;30057;219;50;;38;14;13
LA CADIERE-ET-CAMBO;30058;32;8;;;;
LE CAILAR;30059;320;61;;49;12;16
CAISSARGUES;30060;449;108;;87;37;39
LA CALMETTE;30061;301;63;;55;25;18
CALVISSON;30062;812;197;7;167;60;55
CAMPESTRE-ET-LUC;30064;17;;;;;
CANAULES-ET-ARGENTIERES;30065;48;7;;;;
CANNES-ET-CLAIRAN;30066;73;13;;;7;
LA CAPELLE-ET-MASMOLENE;30067;43;11;;;;
CARDET;30068;126;28;;;7;11
CARNAS;30069;59;20;;;8;10
CARSAN;30070;77;13;;;;5
CASSAGNOLES;30071;48;7;;;;
CASTELNAU-VALENCE;30072;55;13;;;;7
CASTILLON-DU-GARD;30073;174;51;;43;20;17
CAUSSE-BEGON;30074;;;;;;
CAVEIRAC;30075;487;90;;75;34;19
CAVILLARGUES;30076;112;24;;17;7;7
CENDRAS;30077;389;57;;;8;13
CHAMBON;30079;30;;;;;
CHAMBORIGAUD;30080;136;15;;;5;
CHUSCLAN;30081;111;26;;;10;
CLARENSAC;30082;594;156;;121;56;41
CODOGNAN;30083;347;78;;62;29;16
CODOLET;30084;112;25;;;6;10
COLLIAS;30085;158;42;;;8;10
COLLORGUES;30086;88;21;;15;11;6
COLOGNAC;30087;25;7;;;;
COMBAS;30088;79;11;;;5;
COMPS;30089;242;56;;48;15;15
CONCOULES;30090;28;;;;;
CONGENIES;30091;234;56;;41;15;18
CONNAUX;30092;218;46;;39;17;11
CONQUEYRAC;30093;11;;;;;
CORBES;30094;24;;;;;
CORCONNE;30095;80;14;;;6;
CORNILLON;30096;124;28;;23;7;11
COURRY;30097;37;5;;;;
CRESPIAN;30098;46;11;;;;
CROS;30099;28;;;;;
CRUVIERS-LASCOURS;30100;84;25;;;5;10
DEAUX;30101;85;16;;;;5
DIONS;30102;90;23;;18;9;
DOMAZAN;30103;123;20;;;;7
DOMESSARGUES;30104;101;28;;;5;13
DOURBIES;30105;13;;;;;
DURFORT-ET-SAINT-MARTIN-DE-SOSSENAC;30106;119;26;;;;9
ESTEZARGUES;30107;66;18;;;;9
L' ESTRECHURE;30108;23;;;;;
EUZET;30109;53;8;;;;
FLAUX;30110;29;7;;;;
FOISSAC;30111;59;9;;;;
FONS;30112;143;34;;29;13;7
FONS-SUR-LUSSAN;30113;20;5;;;;
FONTANES;30114;90;15;;;5;
FONTARECHES;30115;30;9;;;;
FOURNES;30116;150;38;;;7;8
FOURQUES;30117;344;95;;72;36;22
FRESSAC;30119;27;8;;;;
GAGNIERES;30120;172;18;;;;
GAILHAN;30121;28;8;;;;
GAJAN;30122;110;29;;;6;5
GALLARGUES-LE-MONTUEUX;30123;512;125;;111;29;40
LE GARN;30124;17;;;;;
GARONS;30125;662;153;;130;44;47
GARRIGUES-SAINTE-EULALIE;30126;104;37;;30;18;10
GAUJAC;30127;160;37;;31;11;11
GENERAC;30128;585;150;;133;68;39
GENERARGUES;30129;124;25;;;;9
GENOLHAC;30130;135;15;;;;
GOUDARGUES;30131;190;32;;26;9;12
LA GRAND-COMBE;30132;1320;187;;;5;18
LE GRAU-DU-ROI;30133;1627;181;;166;27;39
ISSIRAC;30134;27;6;;;;
JONQUIERES-SAINT-VINCENT;30135;441;117;;105;23;42
JUNAS;30136;175;41;;;15;11
LAMELOUZE;30137;7;;;;;
LANGLADE;30138;230;48;;34;18;17
LANUEJOLS;30139;31;6;;;;
LASALLE;30140;238;24;;;;5
LAUDUN-L'ARDOISE;30141;835;200;6;174;42;70
LAVAL-PRADEL;30142;168;34;;;11;7
LAVAL-SAINT-ROMAN;30143;27;6;;;;
LECQUES;30144;66;19;;;6;5
LEDENON;30145;201;43;;34;15;10
LEDIGNAN;30146;240;53;;48;11;13
LEZAN;30147;243;66;;;16;11
LIOUC;30148;36;7;;;;
LIRAC;30149;123;29;;23;6;10
LOGRIAN-FLORIAN;30150;28;6;;;;
LUSSAN;30151;59;13;;;;5
LES MAGES;30152;268;67;;62;18;22
MALONS-ET-ELZE;30153;22;;;;;
MANDAGOUT;30154;58;9;;;;
MANDUEL;30155;854;152;7;123;31;47
MARGUERITTES;30156;1258;232;;202;65;66
MARS;30157;24;6;;;;
MARTIGNARGUES;30158;47;10;;;;
LE MARTINET;30159;143;21;;;;8
MARUEJOLS-LES-GARDON;30160;49;11;;;6;
MASSANES;30161;19;;;;;
MASSILLARGUES-ATTUECH;30162;110;18;;;5;6
MAURESSARGUES;30163;24;;;;;
MEJANNES-LE-CLAP;30164;91;24;;;;7
MEJANNES-LES-ALES;30165;147;39;;33;9;8
MEYNES;30166;372;96;;89;23;30
MEYRANNES;30167;134;26;;;6;7
MIALET;30168;87;14;;;;
MILHAUD;30169;942;201;7;179;54;40
MOLIERES-CAVAILLAC;30170;139;16;;;6;
MOLIERES-SUR-CEZE;30171;338;39;;;10;
MONOBLET;30172;78;9;;;;
MONS;30173;169;38;;31;15;14
MONTAREN-ET-SAINT-MEDIERS;30174;192;39;;;11;15
MONTCLUS;30175;16;;;;;
MONTDARDIER;30176;33;5;;;;
MONTEILS;30177;88;25;;19;8;7
MONTFAUCON;30178;199;50;;38;17;17
MONTFRIN;30179;519;125;;111;28;40
MONTIGNARGUES;30180;87;21;;10;10;
MONTMIRAT;30181;56;15;;;5;6
MONTPEZAT;30182;166;31;;25;10;11
MOULEZAN;30183;94;29;;24;6;7
MOUSSAC;30184;159;44;;39;17;15
MUS;30185;185;39;;34;13;17
NAGES-ET-SOLORGUES;30186;180;46;;33;13;15
NAVACELLES;30187;43;11;;;6;
NERS;30188;105;29;;;9;13
NIMES;30189;35543;5123;149;4707;587;984
NOTRE-DAME-DE-LA-ROUVIERE;30190;43;10;;;;
ORSAN;30191;137;37;;27;19;11
ORTHOUX-SERIGNAC-QUILHAN;30192;37;6;;;;
PARIGNARGUES;30193;95;21;;;8;
PEYREMALE;30194;31;6;;;;
PEYROLLES;30195;5;;;;;
LE PIN;30196;47;12;;;;6
LES PLANS;30197;26;6;;;;
LES PLANTIERS;30198;37;;;;;
POMMIERS;30199;7;;;;;
POMPIGNAN;30200;186;31;;;9;12
PONTEILS-ET-BRESIS;30201;50;6;;;;
PONT-SAINT-ESPRIT;30202;2103;372;9;342;73;97
PORTES;30203;52;9;;;;
POTELIERES;30204;41;9;;;;
POUGNADORESSE;30205;25;7;;;;
POULX;30206;548;112;;85;26;32
POUZILHAC;30207;93;31;;24;14;8
PUECHREDON;30208;;;;;;
PUJAUT;30209;529;124;;102;36;42
QUISSAC;30210;475;74;;67;17;22
REDESSAN;30211;612;158;;144;37;44
REMOULINS;30212;464;87;;79;16;22
REVENS;30213;;;;;;
RIBAUTE-LES-TAVERNES;30214;263;64;;55;14;15
RIVIERES;30215;42;;;;;
ROBIAC-ROCHESSADOULE;30216;118;27;;22;7;
ROCHEFORT-DU-GARD;30217;1045;232;;189;66;75
ROCHEGUDE;30218;28;6;;;;
ROGUES;30219;6;;;;;
ROQUEDUR;30220;59;7;;;;
ROQUEMAURE;30221;915;180;6;162;38;50
LA ROQUE-SUR-CEZE;30222;8;;;;;
ROUSSON;30223;526;118;;105;36;31
LA ROUVIERE;30224;93;21;;;9;7
SABRAN;30225;196;39;;34;7;14
SAINT-ALEXANDRE;30226;132;26;;;10;7
SAINT-AMBROIX;30227;800;84;;78;14;20
SAINTE-ANASTASIE;30228;245;59;;52;11;17
SAINT-ANDRE-DE-MAJENCOULES;30229;79;14;;;;6
SAINT-ANDRE-DE-ROQUEPERTUIS;30230;66;14;;;;5
SAINT-ANDRE-DE-VALBORGNE;30231;58;8;;;;
SAINT-ANDRE-D'OLERARGUES;30232;45;14;;;6;
SAINT-BAUZELY;30233;97;24;;;7;6
SAINT-BENEZET;30234;25;9;;;;
SAINT-BONNET-DU-GARD;30235;125;32;;;11;10
SAINT-BONNET-DE-SALENDRINQUE;30236;10;;;;;
SAINT-BRES;30237;78;15;;;;6
SAINT-BRESSON;30238;9;;;;;
SAINTE-CECILE-D'ANDORGE;30239;61;12;;;;
SAINT-CESAIRE-DE-GAUZIGNAN;30240;35;11;;;;5
SAINT-CHAPTES;30241;278;59;;49;27;11
SAINT-CHRISTOL-DE-RODIERES;30242;19;;;;;
SAINT-CHRISTOL-LES-ALES;30243;1067;191;;173;35;63
SAINT-CLEMENT;30244;44;9;;;;
SAINT-COME-ET-MARUEJOLS;30245;112;22;;;10;
SAINTE-CROIX-DE-CADERLE;30246;6;;;;;
SAINT-DENIS;30247;36;5;;;;
SAINT-DEZERY;30248;63;18;;;8;8
SAINT-DIONIZY;30249;123;20;;;5;9
SAINT-ETIENNE-DE-L'OLM;30250;60;13;;;;
SAINT-ETIENNE-DES-SORTS;30251;76;20;;;6;5
SAINT-FELIX-DE-PALLIERES;30252;25;;;;;
SAINT-FLORENT-SUR-AUZONNET;30253;206;38;;;6;12
SAINT-GENIES-DE-COMOLAS;30254;273;60;;53;21;14
SAINT-GENIES-DE-MALGOIRES;30255;479;115;;106;22;42
SAINT-GERVAIS;30256;80;15;;;;7
SAINT-GERVASY;30257;289;60;;55;12;15
SAINT-GILLES;30258;2269;506;7;470;85;150
SAINT-HILAIRE-DE-BRETHMAS;30259;641;126;6;110;35;29
SAINT-HILAIRE-D'OZILHAN;30260;97;32;;26;14;10
SAINT-HIPPOLYTE-DE-CATON;30261;22;;;;;
SAINT-HIPPOLYTE-DE-MONTAIGU;30262;34;7;;;;
SAINT-HIPPOLYTE-DU-FORT;30263;797;116;;94;30;26
SAINT-JEAN-DE-CEYRARGUES;30264;17;;;;;
SAINT-JEAN-DE-CRIEULON;30265;36;8;;;;
SAINT-JEAN-DE-MARUEJOLS-ET-AVEJAN;30266;121;21;;;7;9
SAINT-JEAN-DE-SERRES;30267;83;14;;;6;5
SAINT-JEAN-DE-VALERISCLE;30268;117;30;;;;10
SAINT-JEAN-DU-GARD;30269;568;54;;;13;16
SAINT-JEAN-DU-PIN;30270;174;24;;19;7;5
SAINT-JULIEN-DE-CASSAGNAS;30271;96;23;;18;9;7
SAINT-JULIEN-DE-LA-NEF;30272;22;5;;;;
SAINT-JULIEN-DE-PEYROLAS;30273;163;37;;31;11;14
SAINT-JULIEN-LES-ROSIERS;30274;456;119;7;101;28;34
SAINT-JUST-ET-VACQUIERES;30275;42;13;;;;
SAINT-LAURENT-D'AIGOUZE;30276;445;95;;89;22;23
SAINT-LAURENT-DE-CARNOLS;30277;52;12;;;6;
SAINT-LAURENT-DES-ARBRES;30278;316;90;;77;24;24
SAINT-LAURENT-LA-VERNEDE;30279;70;14;;;;
SAINT-LAURENT-LE-MINIER;30280;69;12;;;6;
SAINT-MAMERT-DU-GARD;30281;223;62;;56;17;21
SAINT-MARCEL-DE-CAREIRET;30282;102;33;;26;11;9
SAINT-MARTIAL;30283;24;;;;;
SAINT-MARTIN-DE-VALGALGUES;30284;738;119;;111;22;24
SAINT-MAURICE-DE-CAZEVIEILLE;30285;96;23;;;7;
SAINT-MAXIMIN;30286;85;18;;;5;7
SAINT-MICHEL-D'EUZET;30287;73;12;;;6;
SAINT-NAZAIRE;30288;200;47;;;12;9
SAINT-NAZAIRE-DES-GARDIES;30289;6;;;;;
SAINT-PAULET-DE-CAISSON;30290;220;37;;29;13;15
SAINT-PAUL-LA-COSTE;30291;37;9;;;;
SAINT-PONS-LA-CALM;30292;53;19;;;5;6
SAINT-PRIVAT-DE-CHAMPCLOS;30293;44;7;;;;
SAINT-PRIVAT-DES-VIEUX;30294;634;108;;98;22;32
SAINT-QUENTIN-LA-POTERIE;30295;458;82;;76;11;27
SAINT-ROMAN-DE-CODIERES;30296;29;;;;;
SAINT-SAUVEUR-CAMPRIEU;30297;23;;;;;
SAINT-SEBASTIEN-D'AIGREFEUILLE;30298;69;13;;;6;
SAINT-SIFFRET;30299;109;18;;;;11
SAINT-THEODORIT;30300;54;12;;;;
SAINT-VICTOR-DES-OULES;30301;37;10;;;5;
SAINT-VICTOR-LA-COSTE;30302;236;49;;39;17;19
SAINT-VICTOR-DE-MALCAP;30303;99;22;;;5;7
SALAZAC;30304;19;;;;;
SALINDRES;30305;571;78;;71;17;22
SALINELLES;30306;63;17;;12;6;
LES SALLES-DU-GARDON;30307;443;63;;;;16
SANILHAC-SAGRIES;30308;116;28;;;8;14
SARDAN;30309;36;10;;;;
SAUMANE;30310;39;;;;;
SAUVE;30311;363;47;;;16;7
SAUVETERRE;30312;228;46;;33;24;10
SAUZET;30313;96;30;;;9;13
SAVIGNARGUES;30314;26;8;;;;
SAZE;30315;253;72;;59;25;17
SENECHAS;30316;22;;;;;
SERNHAC;30317;247;71;;63;16;29
SERVAS;30318;24;6;;;;
SERVIERS-ET-LABAUME;30319;70;16;;;5;
SEYNES;30320;21;;;;;
SOMMIERES;30321;1040;176;;156;32;34
SOUDORGUES;30322;36;;;;;
SOUSTELLE;30323;23;6;;;;
SOUVIGNARGUES;30324;106;35;;;15;11
SUMENE;30325;282;51;;;16;14
TAVEL;30326;223;41;;;8;13
THARAUX;30327;7;;;;;
THEZIERS;30328;155;52;;;13;16
THOIRAS;30329;79;16;;;;5
TORNAC;30330;126;23;;;;8
TRESQUES;30331;203;36;;30;11;7
TREVES;30332;11;;;;;
UCHAUD;30333;678;175;;158;60;51
UZES;30334;1881;229;5;209;32;65
VABRES;30335;15;;;;;
VALLABREGUES;30336;200;41;;;8;17
VALLABRIX;30337;59;12;;;;
VALLERARGUES;30338;17;;;;;
VALLERAUGUE;30339;170;27;;;7;10
VALLIGUIERES;30340;73;18;;;8;5
VAUVERT;30341;1985;375;10;345;61;102
VENEJAN;30342;140;30;;25;11;9
VERFEUIL;30343;48;15;;;5;
VERGEZE;30344;688;140;;121;39;46
LA VERNAREDE;30345;44;;;;;
VERS-PONT-DU-GARD;30346;241;56;;49;19;19
VESTRIC-ET-CANDIAC;30347;212;52;;41;17;22
VEZENOBRES;30348;296;69;;63;10;20
VIC-LE-FESQ;30349;60;17;;;5;
LE VIGAN;30350;1053;122;;107;30;25
VILLENEUVE-LES-AVIGNON;30351;1734;271;8;207;63;83
VILLEVIEILLE;30352;215;52;;42;14;18
VISSEC;30353;;;;;;
MONTAGNAC;30354;16;;;;;
SAINT-PAUL-LES-FONTS;30355;126;28;;;7;9
RODILHAN;30356;394;77;;68;18;17
AGASSAC;31001;11;;;;;
AIGNES;31002;38;13;;;7;
AIGREFEUILLE;31003;165;38;;28;21;23
AYGUESVIVES;31004;337;83;;51;37;25
ALAN;31005;38;8;;;;
ALBIAC;31006;30;;;;;
AMBAX;31007;9;;;;;
ANAN;31008;19;6;;;;
ANTICHAN-DE-FRONTIGNES;31009;;;;;;
ANTIGNAC;31010;8;;;;;
ARBAS;31011;26;7;;;;
ARBON;31012;9;;;;;
ARDIEGE;31013;44;5;;;;
ARGUENOS;31014;;;;;;
ARGUT-DESSOUS;31015;;;;;;
ARLOS;31017;13;;;;;
ARNAUD-GUILHEM;31018;19;9;;;;
ARTIGUE;31019;5;;;;;
ASPET;31020;180;29;;;10;10
ASPRET-SARRAT;31021;10;;;;;
AUCAMVILLE;31022;1385;331;12;289;92;81
AULON;31023;41;6;;;;
AURAGNE;31024;55;17;;;7;6
AUREVILLE;31025;96;17;;9;6;6
AURIAC-SUR-VENDINELLE;31026;133;36;;31;18;8
AURIBAIL;31027;34;9;;;;
AURIGNAC;31028;255;29;;24;9;10
AURIN;31029;43;16;;;9;5
AUSSEING;31030;8;;;;;
AUSSON;31031;58;11;;;;
AUSSONNE;31032;823;254;5;199;92;71
AUTERIVE;31033;1655;377;5;330;142;115
AUZAS;31034;18;;;;;
AUZEVILLE-TOLOSANE;31035;733;61;;45;13;12
AUZIELLE;31036;145;24;;9;16;5
AVIGNONET-LAURAGAIS;31037;195;47;;38;15;18
AZAS;31038;75;24;;12;19;7
BACHAS;31039;8;;;;;
BACHOS;31040;;;;;;
BAGIRY;31041;9;;;;;
BAGNERES-DE-LUCHON;31042;473;43;;;;13
BALESTA;31043;15;;;;;
BALMA;31044;2008;363;9;273;91;107
BARBAZAN;31045;72;8;;;;
BAREN;31046;;;;;;
BAX;31047;9;;;;;
BAZIEGE;31048;577;140;;122;49;34
BAZUS;31049;71;13;;8;;
BEAUCHALOT;31050;63;16;;;;
BEAUFORT;31051;58;14;;;;5
BEAUMONT-SUR-LEZE;31052;198;54;;45;15;17
BEAUPUY;31053;140;34;;23;17;10
BEAUTEVILLE;31054;20;10;;;;
BEAUVILLE;31055;19;6;;;;
BEAUZELLE;31056;684;155;;135;42;45
BELBERAUD;31057;176;17;;12;8;
BELBEZE-DE-LAURAGAIS;31058;17;6;;;;
BELBEZE-EN-COMMINGES;31059;9;;;;;
BELESTA-EN-LAURAGAIS;31060;14;;;;;
BELLEGARDE-SAINTE-MARIE;31061;21;5;;;;
BELLESSERRE;31062;13;;;;;
BENQUE;31063;13;;;;;
BENQUE-DESSOUS-ET-DESSUS;31064;;;;;;
BERAT;31065;442;130;5;114;43;47
BESSIERES;31066;541;113;5;95;38;36
BEZINS-GARRAUX;31067;9;;;;;
BILLIERE;31068;;;;;;
BLAGNAC;31069;3752;677;14;592;115;149
BLAJAN;31070;36;10;;;5;
BOIS-DE-LA-PIERRE;31071;113;9;;;;
BOISSEDE;31072;6;;;;;
BONDIGOUX;31073;66;21;;15;8;5
BONREPOS-RIQUET;31074;23;9;;;;
BONREPOS-SUR-AUSSONNELLE;31075;107;31;;23;16;14
BORDES-DE-RIVIERE;31076;53;12;;;;5
LE BORN;31077;50;19;;;5;10
BOUDRAC;31078;8;;;;;
BOULOC;31079;574;164;;120;72;46
BOULOGNE-SUR-GESSE;31080;290;31;;;11;
BOURG-D'OUEIL;31081;;;;;;
BOURG-SAINT-BERNARD;31082;136;43;;35;16;16
BOUSSAN;31083;17;6;;;;
BOUSSENS;31084;166;34;;;6;10
BOUTX;31085;16;;;;;
BOUZIN;31086;10;;;;;
BRAGAYRAC;31087;30;7;;;;
BRAX;31088;358;64;;36;27;20
BRETX;31089;73;22;;16;10;7
BRIGNEMONT;31090;59;18;;;9;7
BRUGUIERES;31091;734;173;;126;83;48
BURGALAYS;31092;6;;;;;
LE BURGAUD;31093;85;42;;36;21;13
BUZET-SUR-TARN;31094;378;119;;99;66;42
CABANAC-CAZAUX;31095;16;;;;;
CABANAC-SEGUENVILLE;31096;19;5;;;;
LE CABANIAL;31097;43;8;;;;
CADOURS;31098;182;37;;;11;16
CAIGNAC;31099;25;9;;;;
CALMONT;31100;356;75;;65;15;21
CAMBERNARD;31101;54;13;;;6;
CAMBIAC;31102;29;10;;;;5
CANENS;31103;;;;;;
CAPENS;31104;66;19;;13;8;
CARAGOUDES;31105;22;;;;;
CARAMAN;31106;390;95;;77;37;30
CARBONNE;31107;982;214;;190;66;71
