Communes;Codes_Insee;NB_Allocataires;ALL_PAJE;ALL_PRIM;ALL_BASEP;ALL_ASMA;ALL_Clca_Colca
THIOLIERES;63431;26;10;;;5;
THURET;63432;114;42;;33;22;15
TORTEBESSE;63433;5;;;;;
TOURS-SUR-MEYMONT;63434;65;11;;;6;
TOURZEL-RONZIERES;63435;36;6;;;;
TRALAIGUES;63436;6;;;;;
TREMOUILLE-SAINT-LOUP;63437;13;;;;;
TREZIOUX;63438;57;19;;;10;6
USSON;63439;35;10;;;5;
VALBELEIX;63440;5;;;;;
VALCIVIERES;63441;30;8;;;;
VALZ-SOUS-CHATEAUNEUF;63442;;;;;;
VARENNES-SUR-MORGE;63443;51;9;;;;
VARENNES-SUR-USSON;63444;44;15;;9;10;
VASSEL;63445;38;15;;10;;
VENSAT;63446;52;19;;14;;6
VERGHEAS;63447;;;;;;
VERNET-LA-VARENNE;63448;82;24;;;7;
LE VERNET-SAINTE-MARGUERITE;63449;27;9;;;;
VERNEUGHEOL;63450;27;;;;;
VERNINES;63451;44;12;;;;
VERRIERES;63452;9;;;;;
VERTAIZON;63453;605;160;;126;74;32
VERTOLAYE;63454;76;15;;;;
VEYRE-MONTON;63455;365;111;;70;72;24
VICHEL;63456;42;18;;12;11;
VIC-LE-COMTE;63457;783;214;;158;118;59
VILLENEUVE;63458;29;12;;;;
VILLENEUVE-LES-CERFS;63459;83;23;;;11;
VILLOSANGES;63460;36;10;;;5;
VINZELLES;63461;36;16;;8;8;5
VIRLET;63462;25;6;;;;
VISCOMTAT;63463;55;10;;;;
VITRAC;63464;40;14;;;7;5
VIVEROLS;63465;56;9;;;;
VODABLE;63466;18;;;;;
VOINGT;63467;;;;;;
VOLLORE-MONTAGNE;63468;21;;;;;
VOLLORE-VILLE;63469;96;27;;18;18;6
VOLVIC;63470;679;171;;136;76;41
YOUX;63471;115;21;;;8;
YRONDE-ET-BURON;63472;68;16;;;10;5
YSSAC-LA-TOURETTE;63473;36;14;;;8;
AAST;64001;19;;;;;
ABERE;64002;20;7;;;;
ABIDOS;64003;31;;;;;
ABITAIN;64004;11;;;;;
ABOS;64005;55;19;;;10;7
ACCOUS;64006;92;12;;;;
AGNOS;64007;107;27;;21;11;8
AHAXE-ALCIETTE-BASCASSAN;64008;20;;;;;
AHETZE;64009;280;80;;64;28;25
AICIRITS-CAMOU-SUHAST;64010;75;11;;;;
AINCILLE;64011;14;;;;;
AINHARP;64012;15;;;;;
AINHICE-MONGELOS;64013;13;;;;;
AINHOA;64014;89;24;;;7;9
ALCAY-ALCABEHETY-SUNHARETTE;64015;12;;;;;
ALDUDES;64016;21;;;;;
ALOS-SIBAS-ABENSE;64017;24;6;;;;
AMENDEUIX-ONEIX;64018;50;9;;;;
AMOROTS-SUCCOS;64019;32;;;;;
ANCE;64020;24;;;;;
ANDOINS;64021;68;14;;;;
ANDREIN;64022;9;;;;;
ANGAIS;64023;97;24;;;16;8
ANGLET;64024;6537;937;22;761;270;205
ANGOUS;64025;11;;;;;
ANHAUX;64026;45;21;;;9;6
ANOS;64027;26;5;;;;
ANOYE;64028;12;7;;;;
ARAMITS;64029;82;10;;;;5
ARANCOU;64031;13;;;;;
ARAUJUZON;64032;26;6;;;;
ARAUX;64033;19;5;;;;
ARBERATS-SILLEGUE;64034;29;;;;;
ARBONNE;64035;327;51;;44;16;13
ARBOUET-SUSSAUTE;64036;38;11;;;;
ARBUS;64037;141;36;;31;15;6
ARCANGUES;64038;355;60;;51;6;18
AREN;64039;29;6;;;;
ARETTE;64040;114;16;;;;6
ARESSY;64041;65;19;;;8;
ARGAGNON;64042;97;19;;14;8;6
ARGELOS;64043;32;9;;;;
ARGET;64044;13;;;;;
ARHANSUS;64045;9;;;;;
ARMENDARITS;64046;45;15;;;6;
ARNEGUY;64047;18;;;;;
ARNOS;64048;10;;;;;
AROUE-ITHOROTS-OLHAIBY;64049;30;6;;;;
ARRAST-LARREBIEU;64050;6;;;;;
ARRAUTE-CHARRITTE;64051;40;7;;;;
ARRICAU-BORDES;64052;5;;;;;
ARRIEN;64053;17;6;;;;
ARROS-DE-NAY;64054;100;31;;25;12;12
ARROSES;64056;11;;;;;
ARTHEZ-DE-BEARN;64057;250;54;;38;37;20
ARTHEZ-D'ASSON;64058;49;15;;;8;
ARTIGUELOUTAN;64059;125;33;;25;26;9
ARTIGUELOUVE;64060;211;45;;34;16;11
ARTIX;64061;553;125;;106;56;32
ARUDY;64062;302;62;;49;35;12
ARZACQ-ARRAZIGUET;64063;171;36;;31;18;10
ASASP-ARROS;64064;60;6;;;;
ASCAIN;64065;573;127;;106;33;31
ASCARAT;64066;29;5;;;;
ASSAT;64067;234;63;;44;28;12
ASSON;64068;250;80;;65;41;17
ASTE-BEON;64069;23;;;;;
ASTIS;64070;38;8;;;;
ATHOS-ASPIS;64071;17;;;;;
AUBERTIN;64072;61;15;;;;
AUBIN;64073;29;11;;;;
AUBOUS;64074;5;;;;;
AUDAUX;64075;18;7;;;;
AUGA;64077;18;8;;;;
AURIAC;64078;24;;;;;
AURIONS-IDERNES;64079;;;;;;
AUSSEVIELLE;64080;105;25;;17;14;8
AUSSURUCQ;64081;20;5;;;;
AUTERRIVE;64082;9;;;;;
AUTEVIELLE-SAINT-MARTIN-BIDEREN;64083;24;;;;;
AYDIE;64084;10;;;;;
AYDIUS;64085;13;;;;;
AYHERRE;64086;147;34;;;13;11
BAIGTS-DE-BEARN;64087;112;32;;;13;10
BALANSUN;64088;34;14;;;;5
BALEIX;64089;18;5;;;;
BALIRACQ-MAUMUSSON;64090;8;;;;;
BALIROS;64091;50;16;;;9;
BANCA;64092;19;;;;;
BARCUS;64093;57;7;;;;
BARDOS;64094;216;47;;40;21;16
BARINQUE;64095;93;24;;18;12;6
BARRAUTE-CAMU;64096;15;;;;;
BARZUN;64097;60;18;;;13;5
BASSILLON-VAUZE;64098;5;;;;;
BASTANES;64099;8;;;;;
BASSUSSARRY;64100;315;56;;43;12;20
BAUDREIX;64101;66;11;;;5;
BAYONNE;64102;11370;1422;40;1213;344;269
BEDEILLE;64103;22;8;;;;
BEDOUS;64104;113;11;;;6;
BEGUIOS;64105;20;6;;;;
BEHASQUE-LAPISTE;64106;43;9;;;;
BEHORLEGUY;64107;;;;;;
BELLOCQ;64108;114;28;;;16;11
BENEJACQ;64109;236;58;;44;30;16
BEOST;64110;23;7;;;;
BENTAYOU-SEREE;64111;9;;;;;
BERENX;64112;41;9;;;;
BERGOUEY-VIELLENAVE;64113;9;;;;;
BERNADETS;64114;60;19;;;7;
BERROGAIN-LARUNS;64115;17;7;;;;
BESCAT;64116;27;6;;;;
BESINGRAND;64117;14;;;;;
BETRACQ;64118;;;;;;
BEUSTE;64119;63;11;;;6;
BEYRIE-SUR-JOYEUSE;64120;42;8;;;;
BEYRIE-EN-BEARN;64121;25;7;;;;
BIARRITZ;64122;4593;397;5;326;72;81
BIDACHE;64123;236;44;;37;12;8
BIDARRAY;64124;84;22;;;10;6
BIDART;64125;1229;207;;171;40;53
BIDOS;64126;144;22;;16;10;
BIELLE;64127;44;16;;;5;8
BILHERES;64128;16;;;;;
BILLERE;64129;2751;465;13;394;151;79
BIRIATOU;64130;154;42;;37;10;15
BIRON;64131;75;14;;;5;5
BIZANOS;64132;757;110;;97;36;22
BOEIL-BEZING;64133;171;47;;32;24;15
BONLOC;64134;53;;;;;
BONNUT;64135;89;26;;19;15;7
BORCE;64136;9;;;;;
BORDERES;64137;78;17;;;5;
BORDES;64138;491;111;;91;37;23
BOSDARROS;64139;100;19;;11;9;9
BOUCAU;64140;1403;268;5;233;86;59
BOUEILH-BOUEILHO-LASQUE;64141;34;8;;;;
BOUGARBER;64142;96;27;;;14;8
BOUILLON;64143;26;7;;;;
BOUMOURT;64144;21;;;;;
BOURDETTES;64145;68;18;;;11;
BOURNOS;64146;43;10;;;5;
BRISCOUS;64147;390;87;;74;19;26
BRUGES-CAPBIS-MIFAGET;64148;128;24;;17;12;6
BUGNEIN;64149;18;5;;;;
BUNUS;64150;18;;;;;
BURGARONNE;64151;11;;;;;
BUROS;64152;212;50;;38;17;12
BUROSSE-MENDOUSSE;64153;;;;;;
BUSSUNARITS-SARRASQUETTE;64154;22;8;;;;
BUSTINCE-IRIBERRY;64155;;;;;;
BUZIET;64156;58;14;;7;;
BUZY;64157;107;29;;;18;10
CABIDOS;64158;13;;;;;
CADILLON;64159;12;;;;;
CAMBO-LES-BAINS;64160;1177;184;;166;49;43
CAME;64161;116;30;;;15;10
CAMOU-CIHIGUE;64162;6;;;;;
CARDESSE;64165;33;13;;;7;
CARO;64166;18;;;;;
CARRERE;64167;20;5;;;;
CARRESSE-CASSABER;64168;89;19;;;7;
CASTAGNEDE;64170;23;;;;;
CASTEIDE-CAMI;64171;28;8;;;;
CASTEIDE-CANDAU;64172;32;6;;;;
CASTEIDE-DOAT;64173;19;5;;;;
CASTERA-LOUBIX;64174;9;;;;;
CASTET;64175;15;;;;;
CASTETBON;64176;19;;;;;
CASTETIS;64177;65;19;;;10;9
CASTETNAU-CAMBLONG;64178;39;13;;8;8;
CASTETNER;64179;21;6;;;;
CASTETPUGON;64180;25;;;;;
CASTILLON (CANTON D'ARTHEZ-DE-BEARN);64181;32;11;;;;
CASTILLON (CANTON DE LEMBEYE);64182;5;;;;;
CAUBIOS-LOOS;64183;56;11;;;;5
CESCAU;64184;51;16;;;9;7
CETTE-EYGUN;64185;12;;;;;
CHARRE;64186;12;;;;;
CHARRITTE-DE-BAS;64187;25;5;;;;
CHERAUTE;64188;127;31;;;14;11
CIBOURE;64189;988;167;6;152;31;40
CLARACQ;64190;25;9;;;;
COARRAZE;64191;337;76;;63;32;19
CONCHEZ-DE-BEARN;64192;12;;;;;
CORBERE-ABERES;64193;9;;;;;
COSLEDAA-LUBE-BOAST;64194;46;14;;;6;
COUBLUCQ;64195;9;;;;;
CROUSEILLES;64196;5;;;;;
CUQUERON;64197;17;5;;;;
DENGUIN;64198;215;61;;47;36;13
DIUSSE;64199;47;;;;;
DOAZON;64200;23;8;;;;
DOGNEN;64201;17;6;;;;
DOMEZAIN-BERRAUTE;64202;51;13;;;;
DOUMY;64203;34;13;;;7;
EAUX-BONNES;64204;42;;;;;
ESCOS;64205;32;5;;;;
ESCOT;64206;13;;;;;
ESCOU;64207;54;12;;;;
ESCOUBES;64208;54;18;;13;11;
ESCOUT;64209;56;18;;13;11;
ESCURES;64210;17;;;;;
ESLOURENTIES-DABAN;64211;46;21;;14;10;
ESPECHEDE;64212;14;5;;;;
ESPELETTE;64213;311;49;;;9;16
ESPES-UNDUREIN;64214;43;7;;;;
ESPIUTE;64215;10;;;;;
ESPOEY;64216;147;36;;27;16;7
ESQUIULE;64217;54;14;;;9;6
ESTERENCUBY;64218;21;5;;;;
ESTIALESCQ;64219;26;7;;;;
ESTOS;64220;54;9;;;;
ETCHARRY;64221;13;;;;;
ETCHEBAR;64222;8;;;;;
ETSAUT;64223;16;;;;;
EYSUS;64224;60;12;;;6;
FEAS;64225;37;11;;;;
FICHOUS-RIUMAYOU;64226;23;12;;;;
GABASTON;64227;67;15;;;8;
GABAT;64228;32;9;;;;
GAMARTHE;64229;10;;;;;
GAN;64230;754;179;;134;83;55
GARINDEIN;64231;44;8;;;;
GARLEDE-MONDEBAT;64232;24;9;;;;
GARLIN;64233;226;45;;32;20;9
GAROS;64234;26;7;;;;
GARRIS;64235;36;5;;;;
GAYON;64236;;;;;;
GELOS;64237;574;91;;70;44;18
GER;64238;209;55;;42;37;16
GERDEREST;64239;20;;;;;
GERE-BELESTEN;64240;20;;;;;
GERONCE;64241;56;12;;;5;
GESTAS;64242;;;;;;
GEUS-D'ARZACQ;64243;30;15;;;8;
GEUS-D'OLORON;64244;27;5;;;;
GOES;64245;71;17;;;8;9
GOMER;64246;45;14;;;7;
GOTEIN-LIBARRENX;64247;54;10;;;;5
GUETHARY;64249;245;33;;;9;7
GUICHE;64250;134;32;;26;14;14
GUINARTHE-PARENTIES;64251;20;5;;;;
GURMENCON;64252;107;11;;;;
GURS;64253;50;11;;;;
HAGETAUBIN;64254;74;20;;;14;7
HALSOU;64255;63;12;;;7;
HASPARREN;64256;988;205;7;186;56;46
HAUT-DE-BOSDARROS;64257;36;12;;;5;
HAUX;64258;5;;;;;
HELETTE;64259;86;21;;;6;6
HENDAYE;64260;2848;512;11;451;79;139
HERRERE;64261;45;12;;;6;
HIGUERES-SOUYE;64262;39;6;;;;
L'HOPITAL-D'ORION;64263;14;;;;;
L'HOPITAL-SAINT-BLAISE;64264;10;;;;;
HOSTA;64265;7;;;;;
HOURS;64266;32;10;;;;
IBARROLLE;64267;;;;;;
IDAUX-MENDY;64268;29;;;;;
IDRON;64269;524;109;;69;56;24
IGON;64270;159;25;;18;13;5
IHOLDY;64271;80;14;;;5;6
ILHARRE;64272;15;7;;;;
IRISSARRY;64273;99;24;;;8;6
IROULEGUY;64274;41;15;;;;8
ISPOURE;64275;99;16;;;7;
ISSOR;64276;27;;;;;
ISTURITS;64277;84;23;;;7;10
ITXASSOU;64279;242;45;;38;17;9
IZESTE;64280;58;11;;;;
JASSES;64281;18;;;;;
JATXOU;64282;140;35;;;15;11
JAXU;64283;22;11;;;6;
JURANCON;64284;1212;201;6;172;43;45
JUXUE;64285;20;;;;;
LAA-MONDRANS;64286;41;7;;;;
LAAS;64287;12;;;;;
LABASTIDE-CEZERACQ;64288;66;13;;;6;
LA BASTIDE-CLAIRENCE;64289;156;29;;;6;
LABASTIDE-MONREJEAU;64290;85;32;;24;21;9
LABASTIDE-VILLEFRANCHE;64291;40;13;;;;
LABATMALE;64292;29;7;;;;
LABATUT;64293;20;6;;;;
LABETS-BISCAY;64294;17;;;;;
LABEYRIE;64295;13;5;;;;
LACADEE;64296;19;9;;;;
LACARRE;64297;26;;;;;
LACARRY-ARHAN-CHARRITTE-DE-HAUT;64298;11;5;;;;
LACOMMANDE;64299;25;6;;;;
LACQ;64300;91;22;;;10;5
LAGOR;64301;138;30;;25;10;7
LAGOS;64302;59;16;;;6;6
LAGUINGE-RESTOUE;64303;17;5;;;;
LAHONCE;64304;264;59;;50;12;18
LAHONTAN;64305;52;15;;;6;
LAHOURCADE;64306;66;15;;10;9;
LALONGUE;64307;30;7;;;;
LALONQUETTE;64308;25;8;;;;
LAMAYOU;64309;16;7;;;;
LANNE-EN-BARETOUS;64310;38;12;;;;6
LANNECAUBE;64311;19;6;;;;
LANNEPLAA;64312;37;12;;;7;
LANTABAT;64313;29;6;;;;
LARCEVEAU-ARROS-CIBITS;64314;56;13;;;7;5
LAROIN;64315;145;32;;26;12;7
LARRAU;64316;11;6;;;;
LARRESSORE;64317;263;73;;68;26;14
LARREULE;64318;19;6;;;;
LARRIBAR-SORHAPURU;64319;9;;;;;
LARUNS;64320;162;29;;;6;5
LASCLAVERIES;64321;26;5;;;;
LASSE;64322;37;14;;;;
LASSERRE;64323;10;;;;;
LASSEUBE;64324;215;52;;38;30;23
LASSEUBETAT;64325;24;6;;;;
LAY-LAMIDOU;64326;12;;;;;
LECUMBERRY;64327;14;;;;;
LEDEUIX;64328;111;37;;30;17;10
LEE;64329;148;25;;18;14;5
LEES-ATHAS;64330;28;5;;;;
LEMBEYE;64331;119;20;;;13;
LEME;64332;15;;;;;
LEREN;64334;20;7;;;;
LESCAR;64335;1504;240;;188;77;63
LESCUN;64336;12;;;;;
LESPIELLE;64337;18;8;;;;
LESPOURCY;64338;22;9;;;;
LESTELLE-BETHARRAM;64339;143;24;;;9;
LICHANS-SUNHAR;64340;;;;;;
LICHOS;64341;12;;;;;
LICQ-ATHEREY;64342;28;5;;;;
LIMENDOUS;64343;76;27;;;14;8
LIVRON;64344;50;16;;11;11;6
LOHITZUN-OYHERCQ;64345;19;5;;;;
LOMBIA;64346;21;8;;;;
LONCON;64347;26;11;;;;
LONS;64348;1850;341;;276;112;78
LOUBIENG;64349;61;8;;;;
LOUHOSSOA;64350;150;37;;;12;11
LOURDIOS-ICHERE;64351;11;5;;;;
LOURENTIES;64352;41;16;;;6;6
LOUVIE-JUZON;64353;131;24;;19;9;6
LOUVIE-SOUBIRON;64354;11;;;;;
LOUVIGNY;64355;14;8;;;;
LUC-ARMAU;64356;17;;;;;
LUCARRE;64357;6;;;;;
LUCGARIER;64358;14;;;;;
LUCQ-DE-BEARN;64359;85;23;;;6;6
LURBE-SAINT-CHRISTAU;64360;22;5;;;;
LUSSAGNET-LUSSON;64361;22;5;;;;
LUXE-SUMBERRAUTE;64362;97;15;;;6;6
LYS;64363;32;7;;;;
MACAYE;64364;59;15;;;5;
MALAUSSANNE;64365;35;12;;;;6
MASCARAAS-HARON;64366;8;;;;;
MASLACQ;64367;127;34;;28;18;10
MASPARRAUTE;64368;32;10;;;5;5
MASPIE-LALONQUERE-JUILLACQ;64369;22;7;;;;
MAUCOR;64370;55;14;;8;7;
MAULEON-LICHARRE;64371;538;78;;68;26;16
MAURE;64372;14;;;;;
MAZERES-LEZONS;64373;236;36;;27;11;13
MAZEROLLES;64374;151;44;;31;23;14
MEHARIN;64375;27;10;;;5;
MEILLON;64376;100;21;;15;10;6
MENDIONDE;64377;127;40;;32;9;11
MENDITTE;64378;24;7;;;;
MENDIVE;64379;20;;;;;
MERACQ;64380;21;10;;;;
MERITEIN;64381;21;5;;;;
MESPLEDE;64382;23;7;;;;
MIALOS;64383;7;;;;;
MIOSSENS-LANUSSE;64385;27;12;;;;
MIREPEIX;64386;169;50;;42;22;10
MOMAS;64387;69;18;;;9;6
MOMY;64388;18;;;;;
MONASSUT-AUDIRACQ;64389;40;11;;;;
MONCAUP;64390;13;;;;;
MONCAYOLLE-LARRORY-MENDIBIEU;64391;30;7;;;;
MONCLA;64392;8;;;;;
MONEIN;64393;557;122;;93;65;39
MONPEZAT;64394;5;;;;;
MONSEGUR;64395;13;;;;;
MONT;64396;137;43;;36;20;14
MONTAGUT;64397;15;;;;;
MONTANER;64398;38;9;;;;
MONTARDON;64399;311;76;;61;38;16
MONTAUT;64400;128;40;;35;18;13
MONT-DISSE;64401;;;;;;
MONTFORT;64403;12;;;;;
MONTORY;64404;25;5;;;;
MORLAAS;64405;600;126;6;98;50;32
MORLANNE;64406;82;22;;;6;8
MOUGUERRE;64407;661;124;;101;33;42
MOUHOUS;64408;7;;;;;
MOUMOUR;64409;113;32;;25;16;10
MOURENX;64410;1479;242;8;219;45;38
MUSCULDY;64411;13;;;;;
NABAS;64412;8;;;;;
NARCASTET;64413;91;27;;;14;5
NARP;64414;11;;;;;
NAVAILLES-ANGOS;64415;192;51;;46;18;17
NAVARRENX;64416;195;30;;23;9;11
NAY;64417;643;90;;77;35;23
NOGUERES;64418;12;5;;;;
NOUSTY;64419;228;74;;58;45;25
OGENNE-CAMPTORT;64420;27;10;;;;
OGEU-LES-BAINS;64421;173;32;;22;21;8
OLORON-SAINTE-MARIE;64422;2265;286;6;260;72;64
ORAAS;64423;20;7;;;;
ORDIARP;64424;50;12;;;5;
OREGUE;64425;45;18;;;8;
ORIN;64426;23;7;;;;
ORION;64427;16;;;;;
ORRIULE;64428;9;;;;;
ORSANCO;64429;8;;;;;
ORTHEZ;64430;1914;256;;220;81;49
OS-MARSILLON;64431;60;14;;;8;
OSSAS-SUHARE;64432;;;;;;
OSSE-EN-ASPE;64433;88;8;;;;
OSSENX;64434;;;;;;
OSSERAIN-RIVAREYTE;64435;25;;;;;
OSSES;64436;96;21;;;;8
OSTABAT-ASME;64437;16;;;;;
OUILLON;64438;63;19;;;8;5
OUSSE;64439;206;56;;45;18;15
OZENX-MONTESTRUCQ;64440;38;8;;;;
PAGOLLE;64441;25;;;;;
PARBAYSE;64442;36;14;;;8;
PARDIES;64443;79;19;;;9;6
PARDIES-PIETAT;64444;63;14;;7;;
PAU;64445;20363;2066;53;1748;533;332
PEYRELONGUE-ABOS;64446;9;;;;;
PIETS-PLASENCE-MOUSTROU;64447;18;;;;;
POEY-DE-LESCAR;64448;197;53;;43;20;17
POEY-D'OLORON;64449;14;6;;;;
POMPS;64450;33;10;;;;
PONSON-DEBAT-POUTS;64451;10;;;;;
PONSON-DESSUS;64452;25;8;;;;
PONTACQ;64453;492;96;;78;59;22
PONTIACQ-VIELLEPINTE;64454;22;8;;;;
PORTET;64455;16;;;;;
POULIACQ;64456;5;;;;;
POURSIUGUES-BOUCOUE;64457;14;;;;;
PRECHACQ-JOSBAIG;64458;37;7;;;;
PRECHACQ-NAVARRENX;64459;21;5;;;;
PRECILHON;64460;51;17;;;7;
PUYOO;64461;190;48;;35;24;10
RAMOUS;64462;62;12;;;;
REBENACQ;64463;86;16;;;6;7
RIBARROUY;64464;11;;;;;
RIUPEYROUS;64465;18;;;;;
RIVEHAUTE;64466;35;;;;;
RONTIGNON;64467;122;15;;10;7;5
ROQUIAGUE;64468;7;;;;;
SAINT-ABIT;64469;55;5;;;;
SAINT-ARMOU;64470;72;19;;;10;5
SAINT-BOES;64471;34;7;;;;
SAINT-CASTIN;64472;105;31;;26;15;12
SAINTE-COLOME;64473;47;13;;8;;
SAINT-DOS;64474;12;6;;;;
SAINTE-ENGRACE;64475;7;;;;;
SAINT-ESTEBEN;64476;50;12;;;;7
SAINT-ETIENNE-DE-BAIGORRY;64477;169;28;;;11;11
SAINT-FAUST;64478;86;17;;;7;5
SAINT-GIRONS-EN-BEARN;64479;16;;;;;
SAINT-GLADIE-ARRIVE-MUNEIN;64480;21;8;;;;
SAINT-GOIN;64481;34;7;;;;
SAINT-JAMMES;64482;100;19;;14;10;5
SAINT-JEAN-DE-LUZ;64483;2283;278;12;226;65;68
SAINT-JEAN-LE-VIEUX;64484;117;20;;;8;5
SAINT-JEAN-PIED-DE-PORT;64485;252;23;;15;8;7
SAINT-JEAN-POUDGE;64486;5;;;;;
SAINT-JUST-IBARRE;64487;21;;;;;
SAINT-LAURENT-BRETAGNE;64488;43;12;;;7;
SAINT-MARTIN-D'ARBEROUE;64489;41;11;;;6;
SAINT-MARTIN-D'ARROSSA;64490;70;15;;;7;
SAINT-MEDARD;64491;20;7;;;;
SAINT-MICHEL;64492;36;9;;;;
SAINT-PALAIS;64493;412;43;;38;9;7
SAINT-PE-DE-LEREN;64494;32;;;;;
SAINT-PEE-SUR-NIVELLE;64495;906;204;5;178;46;62
SAINT-PIERRE-D'IRUBE;64496;630;109;;89;30;23
SAINT-VINCENT;64498;38;8;;;;
SALIES-DE-BEARN;64499;787;94;;80;26;14
SALLES-MONGISCARD;64500;33;10;;;5;
SALLESPISSE;64501;59;14;;;;8
SAMES;64502;97;15;;;6;6
SAMSONS-LION;64503;5;;;;;
SARE;64504;369;76;;68;17;24
SARPOURENX;64505;36;9;;;;
SARRANCE;64506;38;;;;;
SAUBOLE;64507;21;6;;;;
SAUCEDE;64508;9;;;;;
SAUGUIS-SAINT-ETIENNE;64509;10;;;;;
SAULT-DE-NAVAILLES;64510;89;25;;;11;7
SAUVAGNON;64511;479;88;;59;55;22
SAUVELADE;64512;25;;;;;
SAUVETERRE-DE-BEARN;64513;241;39;;33;20;6
SEBY;64514;18;5;;;;
SEDZE-MAUBECQ;64515;31;13;;;8;
SEDZERE;64516;51;14;;;9;
SEMEACQ-BLACHON;64517;9;;;;;
SENDETS;64518;96;17;;;;7
SERRES-CASTET;64519;534;113;;80;52;38
SERRES-MORLAAS;64520;81;18;;11;7;
SERRES-SAINTE-MARIE;64521;60;14;;;6;5
SEVIGNACQ-MEYRACQ;64522;106;20;;13;13;
SEVIGNACQ;64523;81;22;;;12;
SIMACOURBE;64524;47;10;;;;
SIROS;64525;88;28;;;8;9
SOUMOULOU;64526;243;85;;70;38;35
SOURAIDE;64527;183;41;;;8;10
SUHESCUN;64528;12;;;;;
SUS;64529;47;14;;;5;
SUSMIOU;64530;52;14;;;7;
TABAILLE-USQUAIN;64531;7;;;;;
TADOUSSE-USSAU;64532;8;;;;;
TARDETS-SORHOLUS;64533;102;9;;;;
TARON-SADIRAC-VIELLENAVE;64534;15;6;;;;
TARSACQ;64535;61;15;;;7;7
THEZE;64536;108;25;;;7;8
TROIS-VILLES;64537;9;;;;;
UHART-CIZE;64538;108;22;;;;5
UHART-MIXE;64539;24;6;;;;
URCUIT;64540;320;70;;58;22;23
URDES;64541;32;10;;;;
URDOS;64542;;;;;;
UREPEL;64543;27;;;;;
UROST;64544;6;;;;;
URRUGNE;64545;1274;286;6;247;39;87
URT;64546;312;61;;50;25;15
USTARITZ;64547;1006;229;;199;74;72
UZAN;64548;16;6;;;;
UZEIN;64549;117;35;;;14;12
UZOS;64550;81;11;;;;
VERDETS;64551;28;6;;;;
VIALER;64552;19;;;;;
VIELLENAVE-D'ARTHEZ;64554;25;10;;;;
VIELLENAVE-DE-NAVARRENX;64555;21;9;;;;
VIELLESEGURE;64556;34;7;;;;
VIGNES;64557;48;11;;;;
VILLEFRANQUE;64558;334;75;;68;25;27
VIODOS-ABENSE-DE-BAS;64559;66;14;;;6;
VIVEN;64560;20;7;;;;
ADAST;65001;29;6;;;;
ADE;65002;102;19;;;5;
ADERVIELLE-POUCHERGUES;65003;15;6;;;;
AGOS-VIDALOS;65004;49;10;;;;
ALLIER;65005;58;20;;14;11;5
ANCIZAN;65006;30;6;;;;
ANDREST;65007;171;33;;25;19;7
ANERES;65009;19;6;;;;
ANGOS;65010;19;9;;;;
LES ANGLES;65011;8;;;;;
ANLA;65012;9;;;;;
ANSOST;65013;;;;;;
ANTICHAN;65014;5;;;;;
ANTIN;65015;5;;;;;
ANTIST;65016;17;7;;;;
ARAGNOUET;65017;37;14;;;;7
ARBEOST;65018;6;;;;;
ARCIZAC-ADOUR;65019;51;15;;9;;
ARCIZAC-EZ-ANGLES;65020;31;6;;;;
ARCIZANS-AVANT;65021;29;9;;;;
ARCIZANS-DESSUS;65022;18;5;;;;
ARDENGOST;65023;;;;;;
ARGELES-BAGNERES;65024;9;;;;;
ARGELES-GAZOST;65025;529;71;;57;37;10
ARIES-ESPENAN;65026;9;;;;;
ARMENTEULE;65027;9;;;;;
ARNE;65028;26;5;;;;
ARRAS-EN-LAVEDAN;65029;49;11;;;6;
ARREAU;65031;126;16;;;7;5
ARRENS-MARSOUS;65032;147;10;;;;
ARRODETS-EZ-ANGLES;65033;13;;;;;
ARRODETS;65034;;;;;;
ARTAGNAN;65035;70;15;;;;7
ARTALENS-SOUIN;65036;15;5;;;;
ARTIGUEMY;65037;9;;;;;
ARTIGUES;65038;;;;;;
ASPIN-AURE;65039;6;;;;;
ASPIN-EN-LAVEDAN;65040;38;6;;;;
ASQUE;65041;10;;;;;
ASTE;65042;64;12;;;5;
ASTUGUE;65043;24;6;;;;
AUBAREDE;65044;39;11;;;;
AUCUN;65045;26;5;;;;
AULON;65046;7;;;;;
AUREILHAN;65047;1177;228;;207;83;58
AURENSAN;65048;92;20;;;8;10
AURIEBAT;65049;24;5;;;;
AVAJAN;65050;7;;;;;
AVENTIGNAN;65051;20;;;;;
AVERAN;65052;9;;;;;
AVEUX;65053;;;;;;
AVEZAC-PRAT-LAHITTE;65054;58;22;;;13;
AYROS-ARBOUIX;65055;35;;;;;
AYZAC-OST;65056;61;11;;;;5
AZEREIX;65057;123;29;;23;12;12
AZET;65058;18;;;;;
BAGNERES-DE-BIGORRE;65059;1497;172;6;155;48;37
BANIOS;65060;8;;;;;
BARBACHEN;65061;6;;;;;
BARBAZAN-DEBAT;65062;399;98;;76;41;28
BARBAZAN-DESSUS;65063;13;;;;;
BAREILLES;65064;6;;;;;
BARLEST;65065;45;16;;;6;
BARRANCOUEU;65066;6;;;;;
BARRY;65067;18;6;;;;
BARTHE;65068;;;;;;
LA BARTHE-DE-NESTE;65069;150;29;;24;15;7
BARTRES;65070;48;7;;;;
BATSERE;65071;;;;;;
BAZET;65072;197;54;;43;24;16
BAZILLAC;65073;40;16;;;6;
