Codes_Insee;Communes;RATIO_2A_FREQ_CRECHE;ENF_MOINS_3;ENF_3_6;CRECHE_PL_DISPO;NB_CRECHE;NB_SAGE;NB_PHARMA;NB_MATERNELLE;NB_ECOLE_ELEM;POP;LATITUDE;LONGITUDE
84093;PUGET;;0;16;0;0;1;0;0;1;0,7;43.769641201582303;5.256917075446600
84094;PUYMERAS;;0;27;0;0;0;0;0;0;0,6;44.285132848835900;5.136771852309320
84095;PUYVERT;;0;19;0;0;0;0;0;1;0,7;43.749913959547300;5.337851988207370
84096;RASTEAU;;0;14;0;0;0;0;0;1;0,8;44.232318683617599;4.980413426730680
84097;RICHERENCHES;;0;15;0;0;0;0;0;1;0,7;44.355430838202800;4.903709852421850
84098;ROAIX;;0;21;0;0;0;0;0;1;0,6;44.255135711171498;5.014974747056340
84099;ROBION;;0;117;56;2;0;2;1;1;4,1;43.851820532758097;5.110125949042010
84100;LA ROQUE-ALRIC;;0;0;0;0;0;0;0;0;0,1;44.144615563366301;5.068718442000410
84101;LA ROQUE-SUR-PERNES;;0;7;0;0;0;0;0;1;0,4;43.974347387117703;5.102217388087020
84102;ROUSSILLON;;0;34;15;1;0;1;0;1;1,3;43.901357645485398;5.292101971429910
84103;RUSTREL;;0;14;0;0;0;0;0;1;0,7;43.929772769223000;5.475500231443070
84104;SABLET;;0;33;20;1;0;1;0;1;1,2;44.194630195607097;5.001051721433480
84105;SAIGNON;;0;21;0;0;0;0;0;1;1;43.860374349818102;5.437911592427260
84106;SAINTE-CECILE-LES-VIGNES;;0;64;22;1;0;1;1;1;2,3;44.235714734153099;4.889181719088760
84107;SAINT-CHRISTOL;;0;18;0;0;0;1;0;1;1,3;44.031341116950600;5.503735842353550
84108;SAINT-DIDIER;;0;43;30;1;0;2;1;1;2,1;44.009490774149903;5.108261797453690
84109;SAINT-HIPPOLYTE-LE-GRAVEYRON;;0;0;0;0;0;0;0;0;0,2;44.120743108497003;5.076057262248900
84110;SAINT-LEGER-DU-VENTOUX;;0;0;0;0;0;0;0;0;0;44.206084083943303;5.270799330161110
84111;SAINT-MARCELLIN-LES-VAISON;;0;9;0;0;0;0;0;0;0,3;44.237801568411001;5.101936824162900
84112;SAINT-MARTIN-DE-CASTILLON;;0;18;0;0;0;0;0;0;0,7;43.855137321901097;5.519342979442190
84113;SAINT-MARTIN-DE-LA-BRASQUE;;0;41;0;0;0;0;0;0;0,7;43.764190200202599;5.539407903376790
84114;SAINT-PANTALEON;;0;5;0;0;0;0;0;0;0,2;43.878440746741603;5.216576737121330
84115;SAINT-PIERRE-DE-VASSOLS;;0;12;0;0;0;0;0;0;0,5;44.095208742222503;5.144368939857130
84116;SAINT-ROMAIN-EN-VIENNOIS;;0;25;0;0;0;0;0;0;0,9;44.262110341747203;5.101894724709170
84117;SAINT-ROMAN-DE-MALEGARDE;;0;18;0;0;0;0;0;1;0,3;44.262687928474797;4.956103961772550
84118;SAINT-SATURNIN-LES-APT;;0;48;10;1;0;1;1;2;2,6;43.959156468350301;5.373176962597430
84119;SAINT-SATURNIN-LES-AVIGNON;;5;143;22;1;0;3;1;2;5;43.962672283543199;4.940666748390070
84120;SAINT-TRINIT;;0;0;0;0;0;0;0;0;0,1;44.096415535192200;5.478754336283320
84121;SANNES;;0;8;0;0;0;0;0;0;0,2;43.757242516744597;5.487746268314870
84122;SARRIANS;;11;185;35;1;0;2;2;2;5,8;44.099439653115297;4.957316876747490
84123;SAULT;;0;47;24;1;0;1;1;1;1,4;44.073103273647398;5.399022955590140
84124;SAUMANE-DE-VAUCLUSE;;0;18;0;0;0;0;0;0;0,8;43.937967326730799;5.111693749759580
84125;SAVOILLAN;;0;0;0;0;0;0;0;0;0,1;44.174919122521899;5.372225633655790
84126;SEGURET;;0;22;0;0;0;0;0;1;0,9;44.216508508209699;5.028635956610540
84127;SERIGNAN-DU-COMTAT;;0;81;20;1;0;1;1;1;2,4;44.193909291825001;4.847593635718140
84128;SIVERGUES;;0;0;0;0;0;0;0;0;0;43.822734159780701;5.416139376789390
84129;SORGUES;;51;734;100;2;1;1;2;1;18;44.014970637826302;4.866909899803100
84130;SUZETTE;;0;0;0;0;0;0;0;1;0,1;44.171453281421797;5.061896675529720
84131;TAILLADES;;0;49;10;1;0;1;0;1;2;43.831476465385599;5.094473717376470
84132;LE THOR;;10;288;41;2;0;2;2;3;8,1;43.928308527688898;4.993104027615520
84133;LA TOUR-D'AIGUES;;0;115;44;1;1;2;1;2;3,9;43.721833362211100;5.567234943902510
84134;TRAVAILLAN;;0;25;0;0;0;0;0;1;0,7;44.189417877295298;4.908349075305030
84135;UCHAUX;;0;43;0;0;0;0;0;1;1,4;44.215662521267497;4.801851522172820
84136;VACQUEYRAS;;0;17;0;0;0;1;1;1;1,1;44.145482858011398;4.979239680898730
84137;VAISON-LA-ROMAINE;;14;158;65;1;1;3;2;2;6,2;44.247892952538400;5.060210871001360
84138;VALREAS;;9;305;35;1;0;4;2;3;9,9;44.376916444027600;4.993580474471850
84139;FONTAINE-DE-VAUCLUSE;;0;16;0;0;1;0;0;0;0,7;43.922168930468601;5.131409500912180
84140;VAUGINES;;0;16;0;0;0;0;0;1;0,5;43.778367502224903;5.406152438109390
84141;VEDENE;;28;400;65;2;0;3;2;3;10,4;43.971093700354700;4.902929673202420
84142;VELLERON;;0;81;19;1;0;2;0;1;3;43.961460919025299;5.028145008263330
84143;VENASQUE;;0;19;0;0;0;0;0;1;1,1;43.985309602293597;5.164873881347940
84144;VIENS;;0;12;0;0;0;0;0;0;0,6;43.903525005853098;5.560408544407250
84145;VILLARS;;0;18;0;0;0;0;0;2;0,7;43.951350646478197;5.433357424757890
84146;VILLEDIEU;;0;9;0;0;0;0;0;1;0,5;44.288287675973798;5.047611689964820
84147;VILLELAURE;;6;99;0;0;0;1;1;1;3,2;43.707357706025697;5.431045716853420
84148;VILLES-SUR-AUZON;;0;34;0;0;0;0;0;1;1,3;44.066081885058999;5.257371798394270
84149;VIOLES;;0;45;0;0;0;1;1;1;1,5;44.176695916033701;4.951428695237570
84150;VISAN;;0;55;14;1;0;1;0;1;2;44.326840025623902;4.944116057894000
84151;VITROLLES-EN-LUBERON;;0;10;0;0;0;0;0;0;0,2;43.813692540991497;5.598531027346570
85001;L'AIGUILLON-SUR-MER;;0;34;0;0;0;1;0;1;2,3;46.307204827773099;-1.266470615673820
85002;L'AIGUILLON-SUR-VIE;;0;70;0;0;0;1;0;1;1,6;46.670771583318000;-1.825330879234440
85003;AIZENAY;;25;376;24;1;2;3;2;3;7,9;46.738519823743999;-1.626668161746210
85004;ANGLES;;0;59;0;0;0;1;0;2;2,3;46.387279251358699;-1.400656930714620
85005;ANTIGNY;;0;36;0;0;0;0;0;1;1;46.619270778680502;-0.767160557830351
85006;APREMONT;;0;67;0;0;0;1;0;2;1,5;46.757380242250001;-1.748953568838470
85008;AUBIGNY;;5;161;0;0;0;1;0;2;2,9;46.602544621119598;-1.467578266285520
85009;AUZAY;;0;19;0;0;0;0;0;0;0,6;46.447442096105398;-0.876740299102253
85010;AVRILLE;;0;35;0;0;0;1;0;2;1,2;46.474403788844100;-1.495222378078400
85011;BARBATRE;;0;39;0;0;0;1;0;2;1,8;46.932043688161301;-2.166745660017830
85012;LA BARRE-DE-MONTS;;0;53;0;0;0;1;0;2;2,1;46.872935748599602;-2.102793902485640
85013;BAZOGES-EN-PAILLERS;;5;65;0;0;0;0;0;1;1,1;46.921243474026397;-1.143688708230090
85014;BAZOGES-EN-PAREDS;;0;48;0;0;0;1;0;2;1,2;46.660331197383996;-0.914080687602899
85015;BEAUFOU;;0;77;0;0;0;0;0;1;1,2;46.819095725893597;-1.524891484505870
85016;BEAULIEU-SOUS-LA-ROCHE;;5;100;0;0;1;1;0;2;2;46.687354553261102;-1.623652740109550
85017;BEAUREPAIRE;;7;116;0;0;0;1;0;2;2,2;46.904908333394800;-1.101138139573800
85018;BEAUVOIR-SUR-MER;;0;93;0;0;0;2;1;2;3,8;46.908619774912601;-2.064408612541410
85019;BELLEVILLE-SUR-VIE;;0;167;9;1;1;1;1;2;3,8;46.776049080095000;-1.433498255490930
85020;BENET;;5;147;24;1;0;2;1;2;3,7;46.369028907428500;-0.613844419929187
85021;LA BERNARDIERE;;0;104;0;0;0;0;0;1;1,6;47.036456504450001;-1.273898905599260
85022;LE BERNARD;;0;46;0;0;0;0;0;1;1;46.447995772144900;-1.440164839318270
85023;BESSAY;;0;21;0;0;0;0;0;1;0,4;46.539981816658504;-1.170207376061980
85024;BOIS-DE-CENE;;0;96;0;0;0;1;0;1;1,6;46.947932510823897;-1.896064482399930
85025;LA BOISSIERE-DE-MONTAIGU;;0;117;0;0;0;1;0;1;2;46.945214907093202;-1.191629106415200
85026;LA BOISSIERE-DES-LANDES;;0;59;0;0;0;0;0;2;1,3;46.558141256781099;-1.443923418525820
85027;BOUFFERE;;5;219;0;0;0;1;0;2;2,8;46.958187187571397;-1.342591902409640
85028;BOUILLE-COURDAULT;;0;20;0;0;0;0;0;0;0,5;46.384559251784097;-0.684037568286176
85029;BOUIN;;0;49;0;0;0;1;0;2;2,2;46.981128911988399;-2.004443119041650
85030;BOULOGNE;;0;42;0;0;0;0;0;1;0,7;46.785611800504000;-1.297859479059600
85031;LE BOUPERE;;0;144;0;0;0;1;0;2;2,9;46.787616253947498;-0.931107036750947
85033;BOURNEAU;;0;26;0;0;0;0;0;1;0,8;46.547891880039899;-0.813828108280808
85034;BOURNEZEAU;;14;161;0;0;1;1;0;2;3;46.629780827737697;-1.141561272049530
85035;BRETIGNOLLES-SUR-MER;;0;112;15;1;1;2;0;2;4,1;46.638025405742198;-1.863961959650550
85036;LA BRETONNIERE-LA-CLAYE;;0;21;0;0;0;0;0;1;0,6;46.488155669541598;-1.267628871288270
85037;BREUIL-BARRET;;0;23;0;0;0;0;0;1;0,6;46.650574221555900;-0.672235539285197
85038;LES BROUZILS;;0;134;0;0;0;1;0;2;2,6;46.885449515979602;-1.331521448880520
85039;LA BRUFFIERE;;0;194;0;0;0;1;0;3;3,6;47.014717333451998;-1.183334875660840
85040;LA CAILLERE-SAINT-HILAIRE;;0;32;0;0;0;1;0;1;1,1;46.629792372262500;-0.933277504726385
85041;CEZAIS;;0;13;0;0;0;0;0;1;0,3;46.591645069918698;-0.802323510825943
85042;CHAILLE-LES-MARAIS;;0;76;0;0;0;1;0;1;1,9;46.385532472533903;-1.010398800618400
85043;CHAILLE-SOUS-LES-ORMEAUX;;0;71;0;0;0;0;1;2;1,2;46.562015427456700;-1.366528969372400
85044;CHAIX;;0;23;0;0;0;0;0;0;0,4;46.423625113194603;-0.856689815934890
85045;LA CHAIZE-GIRAUD;;0;35;0;0;0;0;0;0;0,9;46.647517391023499;-1.819708390912560
85046;LA CHAIZE-LE-VICOMTE;;0;183;26;1;0;1;0;2;3,3;46.672833541214302;-1.291923121531610
85047;CHALLANS;;34;532;85;3;1;4;2;2;18,7;46.835599726690504;-1.839817102071890
85048;CHAMBRETAUD;;0;87;0;0;0;1;0;1;1,5;46.917137405995703;-0.974900858941295
85049;CHAMPAGNE-LES-MARAIS;;0;65;0;0;0;1;0;2;1,7;46.372704962490097;-1.134739766003550
85050;LE CHAMP-SAINT-PERE;;0;67;0;0;0;1;0;2;1,6;46.516051778833301;-1.339324998973760
85051;CHANTONNAY;;7;334;30;1;2;4;1;6;8,2;46.669176747903400;-1.044124561636140
85052;LA CHAPELLE-ACHARD;;0;118;0;0;0;0;0;2;1,7;46.586936340919898;-1.661272574552800
85053;LA CHAPELLE-AUX-LYS;;0;0;0;0;0;0;0;0;0,2;46.622536040611301;-0.642985649110050
85054;LA CHAPELLE-HERMIER;;0;49;0;0;0;0;0;2;0,8;46.682432041083501;-1.720519114402960
85055;LA CHAPELLE-PALLUAU;;0;47;0;0;0;0;0;1;0,9;46.787643306409400;-1.624555295360860
85056;LA CHAPELLE-THEMER;;0;7;0;0;0;0;0;0;0,3;46.564309732054099;-0.959805227143609
85058;CHASNAIS;;0;27;0;0;0;0;0;1;0,6;46.445933277450798;-1.238134165282150
85059;LA CHATAIGNERAIE;;0;57;12;1;0;3;1;2;2,6;46.642059337998802;-0.740066475288907
85060;CHATEAU-D'OLONNE;;16;291;0;0;2;1;1;2;13,2;46.492634716450901;-1.720877458103490
85061;CHATEAU-GUIBERT;;0;71;0;0;0;0;0;1;1,5;46.574297526144598;-1.255247907420970
85062;CHATEAUNEUF;;0;46;0;0;0;0;0;1;0,9;46.916906949924403;-1.925615318013900
85063;LES CHATELLIERS-CHATEAUMUR;;0;24;0;0;0;0;0;1;0,7;46.867541018135597;-0.835632410512578
85064;CHAUCHE;;0;118;0;0;0;1;0;1;2,2;46.828263900297003;-1.271267329311350
85065;CHAVAGNES-EN-PAILLERS;;0;156;0;0;0;1;0;2;3,3;46.894975407714298;-1.240529284433660
85066;CHAVAGNES-LES-REDOUX;;0;39;0;0;0;0;0;2;0,8;46.710412497565301;-0.915201004066474
85067;CHEFFOIS;;0;46;0;0;0;0;0;2;0,9;46.678778694182299;-0.783146333047873
85069;LES CLOUZEAUX;;0;96;36;1;0;1;0;2;2,5;46.633125304746699;-1.493574970288610
85070;COEX;;5;106;0;0;0;1;0;2;3;46.707674468602200;-1.757342302549340
85071;COMMEQUIERS;;0;129;0;0;1;1;0;2;2,9;46.767786290696499;-1.825196756950380
85072;LA COPECHAGNIERE;;0;64;0;0;0;0;0;1;0,9;46.852797775261998;-1.344888134802130
85073;CORPE;;0;61;0;0;0;0;0;1;0,9;46.505245280306198;-1.169962486354750
85074;LA COUTURE;;0;13;0;0;0;0;0;0;0,2;46.523505863848300;-1.264331432781100
85076;CUGAND;;0;144;0;0;0;1;0;2;3,2;47.060415422283299;-1.252879891692030
85077;CURZON;;0;15;0;0;0;0;0;1;0,5;46.451349169761400;-1.300823031948440
85078;DAMVIX;;0;19;0;0;0;1;0;1;0,8;46.321215280655302;-0.743532328065136
85080;DOIX;;0;46;0;0;0;0;0;1;0,8;46.385087949875199;-0.806577868105500
85081;DOMPIERRE-SUR-YON;;5;221;15;1;0;1;1;2;4;46.760185964489096;-1.373072592890060
85082;LES EPESSES;;12;153;0;0;0;1;0;2;2,6;46.891566974204601;-0.903558635860850
85083;L'EPINE;;0;29;0;0;0;1;0;1;1,7;46.984353730168600;-2.264233262937030
85084;LES ESSARTS;;5;250;30;1;3;2;1;2;5;46.780721325029099;-1.229174460499980
85086;FALLERON;;0;71;0;0;0;0;0;2;1,5;46.862519453471499;-1.701195125319600
85087;FAYMOREAU;;0;5;0;0;0;0;0;0;0,2;46.543136277095101;-0.624167475018933
85088;LE FENOUILLER;;0;127;0;0;0;1;0;2;4,3;46.716151356629801;-1.892054582328910
85089;LA FERRIERE;;14;211;15;1;0;2;2;2;4,8;46.721789589962000;-1.334330879355280
85090;LA FLOCELLIERE;;0;149;0;0;0;1;0;2;2,4;46.821225822577603;-0.854622380098145
85091;FONTAINES;;0;37;0;0;0;0;0;2;0,8;46.420907073080599;-0.808632089370465
85092;FONTENAY-LE-COMTE;;20;392;24;1;1;2;1;3;14,3;46.456390911097699;-0.793168158823358
85093;FOUGERE;;0;69;0;0;0;0;0;2;1;46.661496995355002;-1.236819395278190
85094;FOUSSAIS-PAYRE;;0;26;0;0;0;1;0;2;1,2;46.523006223894797;-0.687209439178629
85095;FROIDFOND;;15;107;0;0;0;0;0;2;1,4;46.879370630759603;-1.755562813544670
85096;LA GARNACHE;;0;215;0;0;0;1;1;2;4,4;46.897634694182500;-1.824949093259420
85097;LA GAUBRETIERE;;0;145;0;0;0;1;0;2;2,9;46.934698585136900;-1.055630064671760
85098;LA GENETOUZE;;0;65;0;0;0;0;0;2;1,7;46.725328126717500;-1.503558413689180
85099;LE GIROUARD;;0;50;0;0;0;0;0;1;0,9;46.573002016678103;-1.589131411808660
85100;GIVRAND;;0;66;0;0;0;0;0;1;1,9;46.682440204407300;-1.877949673390760
85101;LE GIVRE;;0;20;0;0;0;0;0;0;0,4;46.472546729207302;-1.402632212493630
85102;GRAND'LANDES;;0;29;0;0;0;0;0;1;0,5;46.848399624702800;-1.644366954671730
85103;GROSBREUIL;;0;111;0;0;0;1;0;2;2;46.539194908511703;-1.607158152178710
85104;GRUES;;0;13;0;0;0;0;0;1;0,8;46.381374694122101;-1.323682289585070
85105;LE GUE-DE-VELLUIRE;;0;15;0;0;0;0;0;0;0,5;46.367619011678599;-0.905520141523496
85106;LA GUERINIERE;;0;22;0;0;0;1;0;2;1,5;46.966905101697101;-2.230850000075280
85107;LA GUYONNIERE;;0;123;0;0;1;1;0;2;2,7;46.969464909022903;-1.255270402119560
85108;L'HERBERGEMENT;;12;162;0;0;0;1;0;2;2,7;46.916913152247801;-1.370662446943170
85109;LES HERBIERS;;34;587;89;4;2;1;1;2;15,1;46.866900535476098;-1.022212113260870
85110;L'HERMENAULT;;0;23;0;0;0;1;0;2;0,8;46.515471839378797;-0.898848014318629
85111;L'ILE-D'ELLE;;0;54;0;0;1;1;0;2;1,4;46.333363603608198;-0.919772959432048
85112;L'ILE-D'OLONNE;;0;105;0;0;0;1;0;2;2,7;46.569644453557899;-1.773559455561320
85113;L'ILE-D'YEU;;0;117;23;1;0;1;1;3;4,7;46.709824203693799;-2.347030853066050
85114;JARD-SUR-MER;;0;28;0;0;0;2;0;2;2,5;46.424577453714498;-1.600397578652060
85115;LA JAUDONNIERE;;0;31;0;0;0;0;0;2;0,6;46.649001107396302;-0.962162131226725
85116;LA JONCHERE;;0;12;0;0;0;0;0;0;0,4;46.435819555709202;-1.384604595823570
85117;LAIROUX;;0;20;0;0;0;0;0;1;0,6;46.449570323523901;-1.270688414743800
85118;LANDERONDE;;0;90;0;0;0;0;0;2;2,1;46.655192362818497;-1.573307831740880
85119;LES LANDES-GENUSSON;;0;111;0;0;0;1;0;1;2,3;46.966303564343796;-1.129202818994080
85120;LANDEVIEILLE;;0;57;0;0;0;0;0;1;1,2;46.644086628020602;-1.785489422525870
85121;LE LANGON;;0;42;0;0;0;1;0;1;1,1;46.439221329809101;-0.946825644652795
85123;LIEZ;;0;7;0;0;0;0;0;0;0,3;46.370047711474299;-0.705392238693285
85125;LOGE-FOUGEREUSE;;0;16;0;0;0;0;0;1;0,4;46.617954689415001;-0.690321335790093
85126;LONGEVES;;0;47;0;0;0;0;0;1;1,2;46.472083531212398;-0.859508751126473
85127;LONGEVILLE-SUR-MER;;0;55;0;0;0;1;0;2;2,4;46.408860743577399;-1.477187859176420
85128;LUCON;;6;214;50;1;6;5;2;3;9,8;46.451094757096698;-1.164244139701060
85129;LES LUCS-SUR-BOULOGNE;;5;133;0;0;0;1;1;2;3,3;46.852948111367098;-1.484550030494710
85130;MACHE;;0;60;0;0;0;0;0;1;1,3;46.771160754146997;-1.695783980337130
85131;LES MAGNILS-REIGNIERS;;0;53;0;0;0;0;0;1;1,5;46.463526013044500;-1.210275777214050
85132;MAILLE;;0;32;0;0;0;0;0;1;0,8;46.341916459857202;-0.787929644376240
85133;MAILLEZAIS;;0;32;0;0;0;1;0;2;1;46.364137863867100;-0.750220689057945
85134;MALLIEVRE;;0;7;0;0;0;0;0;0;0,2;46.911358278789301;-0.864644174602229
85135;MAREUIL-SUR-LAY-DISSAIS;;0;102;0;0;0;3;1;2;2,7;46.533625913773498;-1.226858164504610
85136;MARILLET;;0;0;0;0;0;0;0;0;0,1;46.567122514763099;-0.633693413681824
85137;MARSAIS-SAINTE-RADEGONDE;;0;15;0;0;0;0;0;0;0,5;46.537896438847902;-0.869167899894017
85138;MARTINET;;0;54;0;0;0;0;0;1;0,8;46.661784943896201;-1.676948328798720
85139;LE MAZEAU;;0;10;0;0;0;0;0;0;0,4;46.329812153163900;-0.672920599511969
85140;LA MEILLERAIE-TILLAY;;0;61;0;0;0;0;0;2;1,5;46.742571759831300;-0.854638514067241
85141;MENOMBLET;;0;15;0;0;0;0;0;1;0,7;46.730177527305997;-0.728559456242661
85142;LA MERLATIERE;;0;67;0;0;0;0;0;1;0,8;46.756444966819799;-1.298992963293550
85143;MERVENT;;0;30;0;0;0;0;0;1;1,1;46.532900764488602;-0.747923839467057
85144;MESNARD-LA-BAROTIERE;;0;76;0;0;0;0;0;1;1,2;46.851805705728601;-1.109442025788390
85145;MONSIREIGNE;;0;49;0;0;0;1;0;1;0,9;46.738548101516798;-0.931962397592779
85146;MONTAIGU;;10;166;20;1;3;2;2;3;5;46.976271263397699;-1.313182375083880
85147;MONTOURNAIS;;0;66;0;0;0;1;0;2;1,7;46.750471047004297;-0.769722388942571
85148;MONTREUIL;;0;31;0;0;0;0;0;0;0,8;46.397060370093001;-0.841056479564669
85149;MOREILLES;;0;21;0;0;0;0;0;1;0,4;46.422118129828803;-1.094488327816390
85150;MORMAISON;;0;49;0;0;0;0;0;1;1;46.901052889182097;-1.459127541050470
85151;MORTAGNE-SUR-SEVRE;;20;202;20;1;3;2;1;4;6,1;46.991139963854700;-0.945831166320125
85152;LA MOTHE-ACHARD;;0;127;0;0;2;1;0;2;2,5;46.616422286721701;-1.650137059484390
85153;MOUCHAMPS;;0;135;0;0;0;1;0;2;2,6;46.787593757630098;-1.054432899050430
85154;MOUILLERON-EN-PAREDS;;0;45;0;0;0;1;0;2;1,3;46.661154481085099;-0.846524877562380
85155;MOUILLERON-LE-CAPTIF;;0;201;19;1;0;1;1;2;4,5;46.710244800012298;-1.463155108832170
85156;MOUTIERS-LES-MAUXFAITS;;0;70;0;0;1;2;0;2;1,8;46.489354261100900;-1.436616346619000
85157;MOUTIERS-SUR-LE-LAY;;0;29;0;0;0;0;0;1;0,6;46.565134603424802;-1.168127862589980
85158;MOUZEUIL-SAINT-MARTIN;;0;57;0;0;0;0;0;2;1,1;46.459299991395604;-0.984343825392106
85159;NALLIERS;;0;83;0;0;0;1;0;3;2,2;46.466049187199197;-1.039755745972370
85160;NESMY;;0;125;0;0;0;1;0;2;2,6;46.591986533833897;-1.409444844177410
85161;NIEUL-LE-DOLENT;;0;121;0;0;0;1;0;2;2,2;46.567875102663301;-1.515928564492960
85162;NIEUL-SUR-L'AUTISE;;0;64;0;0;0;1;0;2;1,2;46.425310155461702;-0.665947451858612
85163;NOIRMOUTIER-EN-L'ILE;;0;85;40;1;0;2;0;4;4,7;47.008874458949400;-2.262369248338980
85164;NOTRE-DAME-DE-MONTS;;0;37;0;0;0;1;0;2;1,9;46.842166996283602;-2.111103623148550
85165;L'OIE;;0;74;0;0;0;1;0;1;1,1;46.781523762876603;-1.120953016472830
85166;OLONNE-SUR-MER;;21;364;0;0;0;1;1;2;13,3;46.541553604375999;-1.787816133111500
85167;L'ORBRIE;;0;27;0;0;0;0;0;0;0,8;46.500054640371602;-0.774501815251764
85168;OULMES;;0;33;12;1;0;0;0;0;0,7;46.394453115196299;-0.661465710996557
85169;PALLUAU;;5;66;0;0;0;1;0;2;1;46.806628610982202;-1.602738108748960
85171;PEAULT;;0;26;0;0;0;0;0;1;0,5;46.501533575991097;-1.226931644437740
85172;LE PERRIER;;0;59;0;0;0;1;0;2;1,8;46.819746417546803;-1.979358658776300
85174;PETOSSE;;0;20;0;0;0;0;0;0;0,6;46.479804603326102;-0.912459437544053
85175;LES PINEAUX;;0;33;0;0;0;0;0;1;0,6;46.599499752669402;-1.178177866710350
85176;PISSOTTE;;0;33;0;0;0;0;0;1;1,2;46.501322241421100;-0.808201969883257
85177;LE POIRE-SUR-VELLUIRE;;0;14;0;0;0;1;0;1;0,6;46.419063253134198;-0.910070776385057
85178;LE POIRE-SUR-VIE;;24;397;24;1;1;2;0;4;7,6;46.770270550686803;-1.504892866415500
85179;POIROUX;;0;46;0;0;0;0;0;1;0,9;46.510474682407200;-1.539112010662120
85180;LA POMMERAIE-SUR-SEVRE;;0;40;0;0;0;0;0;1;1,1;46.825692339329699;-0.793581184651065
85181;POUILLE;;0;34;0;0;0;0;0;0;0,6;46.502499658730699;-0.955864037334567
85182;POUZAUGES;;9;173;44;1;1;4;1;3;5,4;46.781546509745503;-0.828349915477086
85184;PUY-DE-SERRE;;0;11;0;0;0;0;0;0;0,3;46.565122628344902;-0.680144304378173
85185;PUYRAVAULT;;0;25;0;0;0;0;0;1;0,6;46.362447028643899;-1.094251193001070
85186;LA RABATELIERE;;0;47;0;0;0;0;0;1;0,8;46.858318621104303;-1.257481296943460
85187;REAUMUR;;0;36;0;0;0;0;0;1;0,8;46.714598852629400;-0.816438952653728
85188;LA REORTHE;;0;50;0;0;0;0;0;1;1;46.611379617834700;-1.049257661381090
85189;NOTRE-DAME-DE-RIEZ;;0;80;0;0;0;0;0;1;1,9;46.753384565707499;-1.893148343192570
85190;ROCHESERVIERE;;6;187;12;1;0;1;1;2;2,9;46.927272245382802;-1.500833824100490
85191;LA ROCHE-SUR-YON;;89;1597;370;11;3;1;1;2;52,2;46.667655775199798;-1.407870553118070
85192;ROCHETREJOUX;;0;26;0;0;0;0;0;2;0,8;46.785111132831403;-0.997252642622494
85193;ROSNAY;;0;24;0;0;0;0;0;1;0,5;46.532878792484297;-1.300790258842080
85194;LES SABLES-D'OLONNE;;0;243;88;4;0;2;1;1;14,6;46.500772782877199;-1.793497917944490
85196;SAINT-ANDRE-GOULE-D'OIE;;0;103;0;0;0;0;0;1;1,6;46.840708433813397;-1.196420297079700
85197;SAINT-ANDRE-TREIZE-VOIES;;0;83;0;0;0;0;0;1;1,3;46.927356374427497;-1.413380979508730
85198;SAINT-AUBIN-DES-ORMEAUX;;0;65;0;0;0;0;0;1;1,3;46.995671301800797;-1.042151846699890
85199;SAINT-AUBIN-LA-PLAINE;;0;22;0;0;0;0;0;1;0,5;46.504008714592899;-1.064634637740650
85200;SAINT-AVAUGOURD-DES-LANDES;;0;35;0;0;0;0;0;2;0,9;46.513639508932400;-1.476037259983960
85201;SAINT-BENOIST-SUR-MER;;0;7;0;0;0;0;0;0;0,3;46.426666450252497;-1.339705311682380
85202;SAINTE-CECILE;;0;72;0;0;0;1;0;3;1,5;46.731564746494101;-1.121598559286870
85204;SAINT-CHRISTOPHE-DU-LIGNERON;;6;103;0;0;0;1;0;2;2,4;46.815363865092898;-1.740409041919890
85205;SAINT-CYR-DES-GATS;;0;14;0;0;0;0;0;1;0,5;46.572570051380097;-0.863429543394370
85206;SAINT-CYR-EN-TALMONDAIS;;0;6;0;0;0;0;0;0;0,4;46.460186176228397;-1.336872444390400
85207;SAINT-DENIS-DU-PAYRE;;0;8;0;0;0;0;0;0;0,4;46.411980351718199;-1.271847549823380
85208;SAINT-DENIS-LA-CHEVASSE;;0;104;0;0;0;1;0;2;2,1;46.832865278500201;-1.383376899429330
85209;SAINT-ETIENNE-DE-BRILLOUET;;0;31;0;0;0;0;0;1;0,5;46.513973318756598;-1.011746722016240
85210;SAINT-ETIENNE-DU-BOIS;;0;101;0;0;0;1;0;2;1,9;46.842097219595402;-1.595990988471620
85211;SAINTE-FLAIVE-DES-LOUPS;;0;112;0;0;0;1;0;2;2,1;46.611288673170499;-1.580008596629790
85212;SAINTE-FLORENCE;;0;61;0;0;0;0;0;1;1,1;46.789135912471501;-1.158398118459100
85213;SAINT-FLORENT-DES-BOIS;;0;73;0;0;0;1;1;2;2,6;46.605734974690499;-1.335627034091220
85214;SAINTE-FOY;;0;50;0;0;0;0;0;2;1,8;46.532658376656499;-1.692024841594260
85215;SAINT-FULGENT;;15;158;32;2;0;2;0;2;3,5;46.870277124630498;-1.162849089672170
85216;SAINTE-GEMME-LA-PLAINE;;0;105;0;0;0;0;0;2;1,9;46.473165845861899;-1.110835608159290
85217;SAINT-GEORGES-DE-MONTAIGU;;20;222;60;1;0;1;0;2;3,8;46.934958247179900;-1.280996354689760
85218;SAINT-GEORGES-DE-POINTINDOUX;;0;69;0;0;0;0;0;2;1,5;46.642638238896502;-1.628310523909780
