Communes;Codes_Insee;NB_Allocataires;ALL_PAJE;ALL_PRIM;ALL_BASEP;ALL_ASMA;ALL_Clca_Colca
CHERET;02177;16;7;;;;
CHERMIZY-AILLES;02178;15;7;;;;
CHERY-CHARTREUVE;02179;33;10;;;;
CHERY-LES-POUILLY;02180;81;28;;;12;7
CHERY-LES-ROZOY;02181;17;;;;;
CHEVENNES;02182;20;7;;;;
CHEVREGNY;02183;14;7;;;;
CHEVRESIS-MONCEAU;02184;82;16;;;5;
CHEZY-EN-ORXOIS;02185;42;11;;;;
CHEZY-SUR-MARNE;02186;142;44;;37;22;15
CHIERRY;02187;115;37;;32;17;7
CHIGNY;02188;13;;;;;
CHIVRES-EN-LAONNOIS;02189;55;17;;;7;
CHIVRES-VAL;02190;67;19;;12;12;6
CHIVY-LES-ETOUVELLES;02191;74;12;;7;6;
CHOUY;02192;47;13;;;;5
CIERGES;02193;6;;;;;
CILLY;02194;24;7;;;;
CIRY-SALSOGNE;02195;120;42;;30;25;12
CLACY-ET-THIERRET;02196;41;14;;;7;7
CLAIRFONTAINE;02197;66;20;;;6;7
CLAMECY;02198;24;8;;;;
CLASTRES;02199;92;28;;19;13;8
CLERMONT-LES-FERMES;02200;14;;;;;
COEUVRES-ET-VALSERY;02201;56;15;;;7;6
COINCY;02203;207;64;;52;23;16
COINGT;02204;;;;;;
COLLIGIS-CRANDELAIN;02205;22;10;;;;
COLONFAY;02206;8;;;;;
COMMENCHON;02207;27;11;;;6;5
CONCEVREUX;02208;30;10;;;;5
CONDE-EN-BRIE;02209;98;28;;;9;5
CONDE-SUR-AISNE;02210;50;11;;;;
CONDE-SUR-SUIPPE;02211;24;7;;;;
CONDREN;02212;82;14;;;8;
CONNIGIS;02213;34;11;;;6;5
CONTESCOURT;02214;8;;;;;
CORBENY;02215;111;34;;24;20;6
CORCY;02216;36;12;;;;
COUCY-LE-CHATEAU-AUFFRIQUE;02217;187;32;;26;14;11
COUCY-LES-EPPES;02218;67;24;;14;15;5
COUCY-LA-VILLE;02219;23;11;;;6;
COULONGES-COHAN;02220;52;19;;;7;7
COUPRU;02221;26;7;;;;
COURBES;02222;7;;;;;
COURBOIN;02223;39;14;;;9;
COURCELLES-SUR-VESLE;02224;58;20;;;11;
COURCHAMPS;02225;12;;;;;
COURMELLES;02226;204;56;;42;25;8
COURMONT;02227;9;;;;;
COURTEMONT-VARENNES;02228;29;;;;;
COURTRIZY-ET-FUSSIGNY;02229;6;;;;;
COUVRELLES;02230;25;8;;;;
COUVRON-ET-AUMENCOURT;02231;156;64;;49;31;13
COYOLLES;02232;130;6;;;;
CRAMAILLE;02233;13;;;;;
CRAONNE;02234;6;;;;;
CRAONNELLE;02235;18;7;;;;
CRECY-AU-MONT;02236;44;19;;;7;5
CRECY-SUR-SERRE;02237;253;51;;42;19;10
CREPY;02238;315;107;;85;45;23
CREZANCY;02239;185;55;;43;28;8
CROIX-FONSOMMES;02240;28;11;;;5;
LA CROIX-SUR-OURCQ;02241;18;9;;;;
CROUTTES-SUR-MARNE;02242;82;31;;22;17;7
CROUY;02243;423;78;;64;25;19
CRUPILLY;02244;8;;;;;
CUFFIES;02245;374;47;;38;22;12
CUGNY;02246;73;33;;27;16;9
CUIRIEUX;02248;21;5;;;;
CUIRY-HOUSSE;02249;13;;;;;
CUIRY-LES-CHAUDARDES;02250;12;;;;;
CUIRY-LES-IVIERS;02251;;;;;;
CUISSY-ET-GENY;02252;8;;;;;
CUISY-EN-ALMONT;02253;39;12;;6;6;
CUTRY;02254;19;9;;;;
CYS-LA-COMMUNE;02255;18;10;;;;
DAGNY-LAMBERCY;02256;17;7;;;;
DALLON;02257;27;9;;;;
DAMMARD;02258;50;9;;;;
DAMPLEUX;02259;53;6;;;;
DANIZY;02260;91;20;;;6;5
DERCY;02261;48;9;;;;
DEUILLET;02262;27;8;;;;
DHUIZEL;02263;20;8;;;;
DIZY-LE-GROS;02264;124;27;;;9;6
DOHIS;02265;10;;;;;
DOLIGNON;02266;;;;;;
DOMMIERS;02267;44;9;;;;
DOMPTIN;02268;95;29;;;13;13
DORENGT;02269;28;7;;;;
DOUCHY;02270;24;10;;;;
DRAVEGNY;02271;17;6;;;;
DROIZY;02272;6;;;;;
DURY;02273;22;8;;;;
EBOULEAU;02274;32;9;;;;
EFFRY;02275;74;15;;;;
ENGLANCOURT;02276;12;;;;;
EPAGNY;02277;43;10;;;;
EPARCY;02278;6;;;;;
EPAUX-BEZU;02279;69;17;;;6;6
EPIEDS;02280;39;15;;;6;
L'EPINE-AUX-BOIS;02281;27;8;;;;
EPPES;02282;51;13;;8;8;
ERLON;02283;34;8;;;;
ERLOY;02284;10;5;;;;
ESQUEHERIES;02286;96;25;;;6;11
ESSIGNY-LE-GRAND;02287;137;41;;27;24;6
ESSIGNY-LE-PETIT;02288;47;17;;;;5
ESSISES;02289;51;15;;;7;
ESSOMES-SUR-MARNE;02290;334;95;;69;48;18
ESTREES;02291;58;13;;8;;
ETAMPES-SUR-MARNE;02292;138;35;;26;16;9
ETAVES-ET-BOCQUIAUX;02293;79;22;;;9;6
ETOUVELLES;02294;30;10;;;;
ETREAUPONT;02295;141;42;;35;11;10
ETREILLERS;02296;169;41;;29;21;6
ETREPILLY;02297;10;;;;;
ETREUX;02298;269;67;;57;14;8
EVERGNICOURT;02299;61;26;;20;13;6
FAUCOUCOURT;02301;51;22;;17;11;
FAVEROLLES;02302;37;10;;;;
FAYET;02303;73;23;;17;13;
LA FERE;02304;839;142;;127;34;19
FERE-EN-TARDENOIS;02305;598;117;;99;26;24
LA FERTE-CHEVRESIS;02306;76;18;;12;7;5
LA FERTE-MILON;02307;331;79;;63;26;21
FESMY-LE-SART;02308;69;24;;18;11;
FESTIEUX;02309;96;33;;23;15;9
FIEULAINE;02310;31;10;;;;
FILAIN;02311;23;11;;6;;
LA FLAMENGRIE;02312;163;54;;47;25;13
FLAVIGNY-LE-GRAND-ET-BEAURAIN;02313;60;15;;;;
FLAVY-LE-MARTEL;02315;276;74;;64;20;16
FLEURY;02316;13;;;;;
FLUQUIERES;02317;30;13;;;7;
FOLEMBRAY;02318;247;65;;50;25;14
FONSOMMES;02319;67;14;;;5;
FONTAINE-LES-CLERCS;02320;31;8;;;;
FONTAINE-LES-VERVINS;02321;143;44;;35;22;8
FONTAINE-NOTRE-DAME;02322;44;10;;;;
FONTAINE-UTERTE;02323;12;6;;;;
FONTENELLE;02324;36;9;;;;
FONTENELLE-EN-BRIE;02325;34;16;;;7;
FONTENOY;02326;55;14;;;;
FORESTE;02327;22;7;;;;
FOSSOY;02328;62;19;;13;14;
FOURDRAIN;02329;48;12;;6;7;
FRANCILLY-SELENCY;02330;47;5;;;;
FRANQUEVILLE;02331;16;;;;;
FRESNES-EN-TARDENOIS;02332;36;16;;;11;
FRESNES;02333;19;7;;;;
FRESNOY-LE-GRAND;02334;552;127;;107;35;23
FRESSANCOURT;02335;35;10;;;;
FRIERES-FAILLOUEL;02336;143;53;;39;28;9
FROIDESTREES;02337;26;6;;;;
FROIDMONT-COHARTILLE;02338;40;14;;;5;
GANDELU;02339;93;39;;29;18;11
GAUCHY;02340;904;194;;157;71;54
GERCY;02341;36;13;;;;
GERGNY;02342;15;6;;;;
GERMAINE;02343;8;;;;;
GERNICOURT;02344;7;;;;;
GIBERCOURT;02345;5;;;;;
GIZY;02346;78;25;;20;11;
GLAND;02347;56;12;;6;7;
GLENNES;02348;40;13;;;;
GOUDELANCOURT-LES-BERRIEUX;02349;;;;;;
GOUDELANCOURT-LES-PIERREPONT;02350;17;11;;;5;
GOUSSANCOURT;02351;14;6;;;;
GOUY;02352;78;19;;;7;6
GRANDLUP-ET-FAY;02353;39;10;;;;
GRANDRIEUX;02354;7;;;;;
GRICOURT;02355;135;47;;41;20;13
GRISOLLES;02356;25;10;;;;
GRONARD;02357;12;5;;;;
GROUGIS;02358;55;16;;;6;6
GRUGIES;02359;184;47;;41;14;17
GUIGNICOURT;02360;290;92;;66;42;26
GUISE;02361;1200;171;;152;37;18
GUIVRY;02362;33;12;;;;
GUNY;02363;63;19;;11;9;
GUYENCOURT;02364;28;7;;;;
HANNAPES;02366;48;17;;;;5
HAPPENCOURT;02367;21;;;;;
HARAMONT;02368;78;19;;14;8;5
HARCIGNY;02369;31;7;;;;
HARGICOURT;02370;74;24;;;8;6
HARLY;02371;221;49;;38;21;12
HARTENNES-ET-TAUX;02372;49;17;;;10;
HARY;02373;20;8;;;;
LEHAUCOURT;02374;144;47;;37;20;13
HAUTEVESNES;02375;25;10;;;;
HAUTEVILLE;02376;21;7;;;;
HAUTION;02377;13;;;;;
LA HERIE;02378;13;;;;;
LE HERIE-LA-VIEVILLE;02379;19;6;;;;
HINACOURT;02380;;;;;;
HIRSON;02381;2320;415;6;380;76;55
HOLNON;02382;209;69;;48;34;18
HOMBLIERES;02383;219;63;;49;35;13
HOURY;02384;6;;;;;
HOUSSET;02385;20;5;;;;
IRON;02386;33;10;;;;
ITANCOURT;02387;146;38;;28;21;12
IVIERS;02388;19;10;;;;
JAULGONNE;02389;80;20;;15;12;5
JEANCOURT;02390;39;14;;;9;
JEANTES;02391;15;5;;;;
JONCOURT;02392;38;14;;;5;
JOUAIGNES;02393;21;6;;;;
JUMENCOURT;02395;18;;;;;
JUMIGNY;02396;8;;;;;
JUSSY;02397;220;73;;62;26;20
JUVIGNY;02398;32;9;;;;
JUVINCOURT-ET-DAMARY;02399;62;27;;21;14;10
LAFFAUX;02400;14;9;;;;
LAIGNY;02401;28;9;;;;
LANCHY;02402;7;;;;;
LANDIFAY-ET-BERTAIGNEMONT;02403;34;9;;;;
LANDOUZY-LA-COUR;02404;22;7;;;;
LANDOUZY-LA-VILLE;02405;65;24;;19;12;6
LANDRICOURT;02406;15;6;;;;
LANISCOURT;02407;18;9;;;;
LAON;02408;6127;1055;27;908;244;127
LAPPION;02409;45;14;;;6;
LARGNY-SUR-AUTOMNE;02410;25;9;;;;
LATILLY;02411;29;5;;;;
LAUNOY;02412;12;;;;;
LAVAL-EN-LAONNOIS;02413;37;8;;;;
LAVAQUERESSE;02414;26;6;;;;
LAVERSINE;02415;21;9;;;;
LEME;02416;58;9;;;;
LEMPIRE;02417;15;;;;;
LERZY;02418;27;9;;;;
LESCHELLE;02419;28;7;;;;
LESDINS;02420;104;28;;20;12;10
LESGES;02421;9;;;;;
LESQUIELLES-SAINT-GERMAIN;02422;121;28;;;8;
LEUILLY-SOUS-COUCY;02423;61;21;;13;12;6
LEURY;02424;11;;;;;
LEUZE;02425;22;7;;;;
LEVERGIES;02426;83;25;;;17;8
LHUYS;02427;26;5;;;;
LICY-CLIGNON;02428;9;;;;;
LIERVAL;02429;12;;;;;
LIESSE-NOTRE-DAME;02430;278;36;;29;15;12
LIEZ;02431;44;6;;;;
LIME;02432;21;;;;;
LISLET;02433;30;6;;;;
LIZY;02434;40;14;;;;7
LOGNY-LES-AUBENTON;02435;7;;;;;
LONGPONT;02438;26;11;;;;
LONGUEVAL-BARBONVAL;02439;77;27;;22;10;6
LOR;02440;19;;;;;
LOUATRE;02441;20;6;;;;
LOUPEIGNE;02442;8;;;;;
LUCY-LE-BOCAGE;02443;21;6;;;;
LUGNY;02444;14;;;;;
LUZOIR;02445;39;11;;;;
LY-FONTAINE;02446;25;8;;;;
MAAST-ET-VIOLAINE;02447;22;5;;;;
MACHECOURT;02448;14;;;;;
MACOGNY;02449;9;;;;;
MACQUIGNY;02450;53;12;;;;
MAGNY-LA-FOSSE;02451;16;7;;;;
MAISSEMY;02452;29;10;;;;
MAIZY;02453;58;20;;;11;
LA MALMAISON;02454;52;21;;16;11;7
MALZY;02455;20;6;;;;
MANICAMP;02456;33;9;;;;
MARCHAIS;02457;49;13;;8;;
MARCHAIS-EN-BRIE;02458;38;8;;;;
MARCY;02459;22;8;;;;
MARCY-SOUS-MARLE;02460;24;;;;;
MAREST-DAMPCOURT;02461;47;17;;12;9;
MAREUIL-EN-DOLE;02462;34;15;;;9;5
MARFONTAINE;02463;9;;;;;
MARGIVAL;02464;42;14;;;6;6
MARIGNY-EN-ORXOIS;02465;57;15;;;5;5
MARIZY-SAINTE-GENEVIEVE;02466;18;6;;;;
MARIZY-SAINT-MARD;02467;7;;;;;
MARLE;02468;471;90;;79;24;21
MARLY-GOMONT;02469;38;7;;;;
MARTIGNY;02470;58;18;;13;10;
MARTIGNY-COURPIERRE;02471;16;5;;;;
MAUREGNY-EN-HAYE;02472;65;28;;20;17;6
MAYOT;02473;29;12;;;;
MENNESSIS;02474;56;18;;;6;
MENNEVILLE;02475;49;13;;5;;
MENNEVRET;02476;102;23;;;;13
MERCIN-ET-VAUX;02477;105;24;;16;15;13
MERLIEUX-ET-FOUQUEROLLES;02478;45;16;;;8;
MERVAL;02479;14;5;;;;
MESBRECOURT-RICHECOURT;02480;38;16;;11;9;
MESNIL-SAINT-LAURENT;02481;56;21;;;9;9
MEURIVAL;02482;7;;;;;
MEZIERES-SUR-OISE;02483;56;18;;12;10;5
MEZY-MOULINS;02484;69;24;;17;14;7
MISSY-AUX-BOIS;02485;12;6;;;;
MISSY-LES-PIERREPONT;02486;17;5;;;;
MISSY-SUR-AISNE;02487;75;19;;14;8;7
MOLAIN;02488;14;5;;;;
MOLINCHART;02489;42;20;;;11;5
MONAMPTEUIL;02490;9;;;;;
MONCEAU-LE-NEUF-ET-FAUCOUZY;02491;39;11;;6;5;
MONCEAU-LES-LEUPS;02492;59;24;;18;10;5
MONCEAU-LE-WAAST;02493;26;9;;;;
MONCEAU-SUR-OISE;02494;9;;;;;
MONDREPUIS;02495;130;38;;31;9;
MONNES;02496;17;5;;;;
MONS-EN-LAONNOIS;02497;157;47;;33;31;12
MONTAIGU;02498;106;33;;26;15;9
MONTBAVIN;02499;;;;;;
MONTBREHAIN;02500;117;30;;23;14;10
MONTCHALONS;02501;6;;;;;
MONTCORNET;02502;305;57;;51;7;9
MONT-D'ORIGNY;02503;145;30;;;8;9
MONTESCOURT-LIZEROLLES;02504;276;87;;69;33;20
MONTFAUCON;02505;17;5;;;;
MONTGOBERT;02506;30;12;;;;
MONTGRU-SAINT-HILAIRE;02507;5;;;;;
MONTHENAULT;02508;17;5;;;;
MONTHIERS;02509;18;;;;;
MONTHUREL;02510;18;6;;;;
MONTIGNY-EN-ARROUAISE;02511;45;13;;;;6
MONTIGNY-L'ALLIER;02512;27;11;;;;
MONTIGNY-LE-FRANC;02513;18;;;;;
MONTIGNY-LENGRAIN;02514;96;36;;28;20;12
MONTIGNY-LES-CONDE;02515;6;;;;;
MONTIGNY-SOUS-MARLE;02516;8;;;;;
MONTIGNY-SUR-CRECY;02517;42;15;;;7;7
MONTLEVON;02518;26;9;;;;
MONTLOUE;02519;26;6;;;;
MONT-NOTRE-DAME;02520;88;38;;;16;11
MONTREUIL-AUX-LIONS;02521;178;59;;45;29;21
MONT-SAINT-JEAN;02522;8;;;;;
MONT-SAINT-MARTIN;02523;9;;;;;
MONT-SAINT-PERE;02524;84;30;;18;23;
MORCOURT;02525;76;21;;;6;6
MORGNY-EN-THIERACHE;02526;14;7;;;;
MORSAIN;02527;50;13;;8;8;
MORTEFONTAINE;02528;33;11;;;;
MORTIERS;02529;30;5;;;;
MOULINS;02530;6;;;;;
MOUSSY-VERNEUIL;02531;17;5;;;;
MOY-DE-L'AISNE;02532;143;34;;25;18;5
MURET-ET-CROUTTES;02533;24;;;;;
MUSCOURT;02534;9;;;;;
NAMPCELLES-LA-COUR;02535;11;5;;;;
NAMPTEUIL-SOUS-MURET;02536;10;;;;;
NANTEUIL-LA-FOSSE;02537;21;8;;;;
NANTEUIL-NOTRE-DAME;02538;7;;;;;
NAUROY;02539;105;32;;25;9;15
NESLES-LA-MONTAGNE;02540;147;43;;29;26;9
NEUFCHATEL-SUR-AISNE;02541;45;22;;16;10;
NEUFLIEUX;02542;11;;;;;
NEUILLY-SAINT-FRONT;02543;343;92;;72;42;19
NEUVE-MAISON;02544;101;21;;;7;
LA NEUVILLE-BOSMONT;02545;22;7;;;;
LA NEUVILLE-EN-BEINE;02546;21;7;;;;
LA NEUVILLE-HOUSSET;02547;12;;;;;
LA NEUVILLE-LES-DORENGT;02548;54;17;;12;10;6
NEUVILLE-SAINT-AMAND;02549;112;18;;11;6;
NEUVILLE-SUR-AILETTE;02550;15;;;;;
NEUVILLE-SUR-MARGIVAL;02551;24;9;;;;
NEUVILLETTE;02552;26;7;;;;
NIZY-LE-COMTE;02553;42;6;;;;
NOGENTEL;02554;113;31;;22;15;8
NOGENT-L'ARTAUD;02555;306;76;;68;27;20
NOIRCOURT;02556;10;;;;;
NOROY-SUR-OURCQ;02557;15;;;;;
LE NOUVION-EN-THIERACHE;02558;549;113;;99;36;18
NOUVION-ET-CATILLON;02559;78;21;;;8;5
NOUVION-LE-COMTE;02560;32;11;;;;
NOUVION-LE-VINEUX;02561;20;5;;;;
NOUVRON-VINGRE;02562;34;11;;;;5
NOYALES;02563;22;12;;;;
NOYANT-ET-ACONIN;02564;42;14;;8;5;5
OEUILLY;02565;35;8;;;;
OGNES;02566;132;41;;33;16;10
OHIS;02567;47;11;;;5;
OIGNY-EN-VALOIS;02568;11;6;;;;
OISY;02569;63;15;;;;5
OLLEZY;02570;18;6;;;;
OMISSY;02571;85;27;;19;17;6
ORAINVILLE;02572;60;17;;;11;7
ORGEVAL;02573;7;;;;;
ORIGNY-EN-THIERACHE;02574;304;52;;45;18;10
ORIGNY-SAINTE-BENOITE;02575;285;58;;46;29;14
OSLY-COURTIL;02576;45;15;;10;7;
OSTEL;02577;8;;;;;
OULCHES-LA-VALLEE-FOULON;02578;10;5;;;;
OULCHY-LA-VILLE;02579;13;;;;;
OULCHY-LE-CHATEAU;02580;152;35;;;10;14
PAARS;02581;39;14;;;5;6
PAISSY;02582;8;;;;;
PANCY-COURTECON;02583;;;;;;
PAPLEUX;02584;13;;;;;
PARCY-ET-TIGNY;02585;31;10;;;;
PARFONDEVAL;02586;17;9;;;;
PARFONDRU;02587;36;7;;;;
PARGNAN;02588;7;;;;;
PARGNY-FILAIN;02589;24;8;;;;
PARGNY-LA-DHUYS;02590;15;5;;;;
PARGNY-LES-BOIS;02591;19;9;;;;
PARPEVILLE;02592;31;8;;;;
PASLY;02593;89;21;;15;14;9
PASSY-EN-VALOIS;02594;19;7;;;;
PASSY-SUR-MARNE;02595;11;;;;;
PAVANT;02596;98;30;;25;12;7
PERLES;02597;12;5;;;;
PERNANT;02598;87;26;;17;17;10
PIERREMANDE;02599;40;9;;;;
PIERREPONT;02600;48;15;;;8;6
PIGNICOURT;02601;17;8;;;;
PINON;02602;281;80;;62;35;12
PITHON;02604;6;;;;;
PLEINE-SELVE;02605;27;7;;;;
LE PLESSIER-HULEU;02606;9;;;;;
PLOISY;02607;12;;;;;
PLOMION;02608;65;20;;;6;5
PLOYART-ET-VAURSEINE;02609;;;;;;
POMMIERS;02610;61;25;;11;14;8
PONT-ARCY;02612;15;;;;;
PONTAVERT;02613;78;25;;;9;7
PONTRU;02614;37;8;;;;
PONTRUET;02615;38;15;;;;5
PONT-SAINT-MARD;02616;21;8;;;;
POUILLY-SUR-SERRE;02617;49;16;;11;;
PREMONT;02618;117;34;;27;18;6
PREMONTRE;02619;247;20;;;6;
PRESLES-ET-BOVES;02620;42;9;;;;
PRESLES-ET-THIERNY;02621;36;6;;;;
PRIEZ;02622;7;;;;;
PRISCES;02623;15;;;;;
PROISY;02624;40;9;;;;
PROIX;02625;22;5;;;;
PROUVAIS;02626;51;17;;;9;
PROVISEUX-ET-PLESNOY;02627;12;6;;;;
PUISEUX-EN-RETZ;02628;24;5;;;;
PUISIEUX-ET-CLANLIEU;02629;35;12;;;;
QUIERZY;02631;55;16;;;8;
QUINCY-BASSE;02632;9;;;;;
QUINCY-SOUS-LE-MONT;02633;9;;;;;
RAILLIMONT;02634;10;;;;;
RAMICOURT;02635;21;6;;;;
REGNY;02636;25;12;;;;
REMAUCOURT;02637;32;9;;;;
REMIES;02638;27;11;;;;
REMIGNY;02639;50;20;;;8;5
RENANSART;02640;25;7;;;;
RENNEVAL;02641;21;;;;;
RESIGNY;02642;16;;;;;
RESSONS-LE-LONG;02643;92;30;;21;12;14
RETHEUIL;02644;48;20;;;12;
REUILLY-SAUVIGNY;02645;25;10;;;;
REVILLON;02646;10;;;;;
RIBEAUVILLE;02647;8;;;;;
RIBEMONT;02648;343;79;;67;22;19
ROCOURT-SAINT-MARTIN;02649;33;10;;;;
ROCQUIGNY;02650;44;13;;;6;
ROGECOURT;02651;10;;;;;
ROGNY;02652;16;5;;;;
ROMENY-SUR-MARNE;02653;46;10;;;;
ROMERY;02654;6;;;;;
RONCHERES;02655;12;;;;;
ROUCY;02656;53;14;;9;;
ROUGERIES;02657;35;12;;;;
ROUPY;02658;30;6;;;;
ROUVROY;02659;45;19;;12;8;
ROUVROY-SUR-SERRE;02660;;;;;;
ROYAUCOURT-ET-CHAILVET;02661;27;10;;;;
ROZET-SAINT-ALBIN;02662;38;8;;;;
ROZIERES-SUR-CRISE;02663;31;;;;;
ROZOY-BELLEVALLE;02664;14;;;;;
GRAND-ROZOY;02665;44;21;;;13;6
ROZOY-SUR-SERRE;02666;179;34;;29;11;5
SACONIN-ET-BREUIL;02667;26;10;;;;
SAINS-RICHAUMONT;02668;157;29;;;8;6
SAINT-AGNAN;02669;8;;;;;
SAINT-ALGIS;02670;18;9;;;;
SAINT-AUBIN;02671;45;9;;;;
SAINT-BANDRY;02672;34;13;;;7;
SAINT-CHRISTOPHE-A-BERRY;02673;49;14;;;9;
SAINT-CLEMENT;02674;6;;;;;
SAINTE-CROIX;02675;14;5;;;;
SAINT-ERME-OUTRE-ET-RAMECOURT;02676;314;93;;73;38;26
SAINT-EUGENE;02677;31;8;;;;
SAINTE-GENEVIEVE;02678;8;;;;;
SAINT-GENGOULPH;02679;17;7;;;;
SAINT-GOBAIN;02680;348;77;;56;38;15
SAINT-GOBERT;02681;35;8;;;;
SAINT-MARD;02682;17;;;;;
SAINT-MARTIN-RIVIERE;02683;21;5;;;;
SAINT-MICHEL;02684;758;110;;102;25;26
SAINT-NICOLAS-AUX-BOIS;02685;9;;;;;
SAINT-PAUL-AUX-BOIS;02686;53;16;;;7;
SAINT-PIERRE-AIGLE;02687;40;13;;8;8;
SAINT-PIERRE-LES-FRANQUEVILLE;02688;5;;;;;
SAINT-PIERREMONT;02689;6;;;;;
SAINTE-PREUVE;02690;11;;;;;
SAINT-QUENTIN;02691;13179;2262;58;2010;435;371
SAINT-REMY-BLANZY;02693;25;10;;;;
SAINT-SIMON;02694;80;37;;26;19;5
SAINT-THIBAUT;02695;9;;;;;
SAINT-THOMAS;02696;18;;;;;
SAMOUSSY;02697;45;21;;13;15;
SANCY-LES-CHEMINOTS;02698;12;6;;;;
SAPONAY;02699;33;7;;;;
SAULCHERY;02701;90;30;;22;10;8
SAVY;02702;67;16;;10;10;5
SEBONCOURT;02703;171;55;;49;15;16
SELENS;02704;36;10;;;;
LA SELVE;02705;23;5;;;;
SEPTMONTS;02706;70;24;;;15;8
SEPTVAUX;02707;21;;;;;
SEQUEHART;02708;29;6;;;;
SERAIN;02709;59;18;;;5;7
SERAUCOURT-LE-GRAND;02710;112;40;;29;18;8
SERCHES;02711;39;12;;;6;
SERGY;02712;19;5;;;;
SERINGES-ET-NESLES;02713;37;11;;;6;
SERMOISE;02714;46;18;;;5;
SERVAL;02715;5;;;;;
SERVAIS;02716;33;8;;;;
SERY-LES-MEZIERES;02717;77;22;;15;16;5
SILLY-LA-POTERIE;02718;13;;;;;
SINCENY;02719;312;85;;62;46;23
SISSONNE;02720;364;82;5;60;34;21
SISSY;02721;56;21;;13;13;
SOISSONS;02722;6809;1163;36;1037;204;198
SOIZE;02723;17;5;;;;
SOMMELANS;02724;8;;;;;
SOMMERON;02725;20;6;;;;
SOMMETTE-EAUCOURT;02726;24;12;;;;6
SONS-ET-RONCHERES;02727;21;;;;;
SORBAIS;02728;34;10;;;;
SOUCY;02729;13;8;;;;
SOUPIR;02730;46;15;;10;6;
LE SOURD;02731;19;5;;;;
SURFONTAINE;02732;12;;;;;
SUZY;02733;36;11;;;;
TAILLEFONTAINE;02734;25;8;;;;
TANNIERES;02735;;;;;;
TARTIERS;02736;21;8;;;;
TAVAUX-ET-PONTSERICOURT;02737;73;19;;;12;5
TERGNIER;02738;2868;550;11;477;149;110
TERNY-SORNY;02739;39;21;;16;12;5
THENAILLES;02740;23;;;;;
THENELLES;02741;80;22;;17;8;7
THIERNU;02742;11;;;;;
LE THUEL;02743;24;8;;;;
TORCY-EN-VALOIS;02744;10;;;;;
TOULIS-ET-ATTENCOURT;02745;21;;;;;
TRAVECY;02746;93;29;;20;16;6
TREFCON;02747;13;;;;;
TRELOU-SUR-MARNE;02748;81;24;;;10;9
TROESNES;02749;34;9;;;;
TROSLY-LOIRE;02750;90;23;;;6;6
TRUCY;02751;19;7;;;;
TUGNY-ET-PONT;02752;40;17;;;;6
TUPIGNY;02753;57;14;;;;
UGNY-LE-GAY;02754;15;6;;;;
URCEL;02755;66;23;;16;13;
URVILLERS;02756;71;25;;17;13;7
VADENCOURT;02757;95;22;;;5;
VAILLY-SUR-AISNE;02758;339;54;;44;28;10
LA VALLEE-AU-BLE;02759;89;14;;;;6
LA VALLEE-MULATRE;02760;19;;;;;
VARISCOURT;02761;28;9;;;;
VASSENS;02762;28;7;;;;
VASSENY;02763;31;12;;;;5
VASSOGNE;02764;9;;;;;
VAUCELLES-ET-BEFFECOURT;02765;20;5;;;;
VAUDESSON;02766;39;13;;;8;
VAUXREZIS;02767;36;13;;;5;
VAUXAILLON;02768;70;19;;;7;
VAUX-ANDIGNY;02769;154;36;;;7;7
VAUXBUIN;02770;82;14;;;5;
VAUXCERE;02771;12;;;;;
VAUX-EN-VERMANDOIS;02772;17;5;;;;
VAUXTIN;02773;7;;;;;
VENDELLES;02774;17;5;;;;
VENDEUIL;02775;121;34;;20;19;8
VENDHUILE;02776;78;32;;;11;10
VENDIERES;02777;11;5;;;;
VENDRESSE-BEAULNE;02778;17;8;;;;
VENEROLLES;02779;31;10;;;;
VENIZEL;02780;197;59;;48;16;13
VERDILLY;02781;52;21;;11;13;6
LE VERGUIER;02782;29;;;;;
GRAND-VERLY;02783;23;;;;;
PETIT-VERLY;02784;28;5;;;;
VERMAND;02785;138;43;;33;18;14
VERNEUIL-SOUS-COUCY;02786;14;;;;;
VERNEUIL-SUR-SERRE;02787;20;6;;;;
VERSIGNY;02788;60;19;;;8;6
VERVINS;02789;621;103;;90;28;16
VESLES-ET-CAUMONT;02790;29;12;;;5;6
VESLUD;02791;25;10;;;;
VEUILLY-LA-POTERIE;02792;17;7;;;;
VEZAPONIN;02793;17;;;;;
VEZILLY;02794;22;6;;;;
VIC-SUR-AISNE;02795;269;66;;60;18;19
VICHEL-NANTEUIL;02796;8;;;;;
VIEL-ARCY;02797;18;5;;;;
VIELS-MAISONS;02798;152;45;;40;18;13
VIERZY;02799;81;21;;;10;
VIFFORT;02800;34;11;;5;;
VIGNEUX-HOCQUET;02801;34;6;;;;
LA VILLE-AUX-BOIS-LES-DIZY;02802;24;7;;;;
LA VILLE-AUX-BOIS-LES-PONTAVERT;02803;12;;;;;
VILLEMONTOIRE;02804;27;8;;;;
VILLENEUVE-SAINT-GERMAIN;02805;370;72;;64;17;19
VILLENEUVE-SUR-FERE;02806;37;10;;;;
VILLEQUIER-AUMONT;02807;87;19;;8;14;
VILLERET;02808;50;13;;;;5
VILLERS-AGRON-AIGUIZY;02809;9;;;;;
VILLERS-COTTERETS;02810;1863;428;10;347;153;94
VILLERS-EN-PRAYERES;02811;9;;;;;
VILLERS-HELON;02812;23;9;;;;
VILLERS-LE-SEC;02813;38;17;;;5;5
